fips,rural_urban_continuum_code_2003,economic_typology_2015,census_2010_pop,residual_2010,r_birth_2011,r_death_2011,r_international_mig_2011,r_domestic_mig_2011,r_domestic_mig_2012,r_domestic_mig_2013,r_domestic_mig_2014,r_domestic_mig_2016
19191,7.0,0.0,21056,-3.0,7.5960785245,8.4031618677,0.2848529447,-0.664656871,-0.332604771,-7.879468017,-6.789291217,-16.90469251
19193,3.0,0.0,102172,-12.0,14.645942625,8.8343701855,1.9404411335,-4.514694697,-11.65620534,-8.18161824,-8.143672767,-6.29697141
19195,9.0,1.0,7598,0.0,9.6407818278,10.961436873,0.1320655045,-1.452720549,-7.571229329,1.4681348015,9.171872923,-3.071991452
19197,7.0,1.0,13229,0.0,10.679278386,12.738853503,0.6102444792,-10.14531447,-1.995854763,-1.461426044,-6.721260816,-2.959501558
20001,7.0,3.0,13371,0.0,11.529966683,13.850934002,0.2994796541,0.9733088758,-0.75030012,-14.25592417,-11.78691114,-0.631089023
20003,6.0,1.0,8102,0.0,12.126461672,11.878982862,-0.371218214,-5.073315597,-15.52037049,-8.622329297,2.2878932316,0.6398771436
20005,6.0,3.0,16924,3.0,12.794572721,11.068793144,-0.178528922,-7.617233992,-0.298267068,-6.873468412,-13.36906447,-2.866377996
20007,9.0,2.0,4861,0.0,16.368286445,11.662404092,0.0,9.820971867,-11.64453524,9.410801964,-7.558733401,-31.16773718
20009,7.0,2.0,27674,-3.0,13.942064581,11.84714296,-0.650148089,-0.614028751,-7.968560407,-6.5134727,-8.324661811,-13.06512205
20011,6.0,0.0,15173,0.0,14.428671166,12.167957711,0.7978988663,-15.69201104,-6.706458319,-5.990643826,-6.546976242,-9.333378751
20013,6.0,0.0,9984,1.0,13.741223671,12.23671013,-0.100300903,-0.902708124,-13.00534328,2.9325513196,-13.70767122,-10.12972247
20015,2.0,0.0,65880,-5.0,11.841595883,9.1544645094,0.743895126,-4.402644623,-5.414160463,-2.482107507,0.8058875407,3.8524917044
20017,8.0,2.0,2790,0.0,6.4829821718,14.766792725,0.0,3.2414910859,-6.168359942,-18.03791644,-9.730538922,-4.538577912
20019,9.0,2.0,3669,-1.0,9.3676814988,15.429122469,0.0,-4.683840749,-6.416515553,-7.336343115,-13.74373658,0.2964280421
20021,6.0,3.0,21603,-3.0,11.425906494,12.778360732,-0.419727177,-6.016089542,-7.285375197,-11.07125039,-5.51995584,-14.51300532
20023,9.0,1.0,2726,0.0,10.726835584,14.425744405,0.3698908822,-4.438690586,-5.597014925,5.9947545897,1.8667164458,-1.872308556
20025,9.0,1.0,2215,0.0,11.576753878,17.13359574,0.4630701551,-31.48877055,26.137689615,4.605111674,-23.29916123,-5.788712012
20027,7.0,0.0,8535,-1.0,11.477425777,12.999941442,-0.11711659,-0.468466358,-2.818059062,-15.74709922,-9.826832045,-22.56372728
20029,7.0,0.0,9533,0.0,13.621964097,13.833157339,2.2175290391,-12.35480465,-1.167852214,-7.564457703,-0.749224018,-10.73502027
20031,6.0,0.0,8601,-1.0,10.543580131,12.300843486,-0.234301781,-9.606373008,-1.061696355,-8.074091665,1.3117882058,8.0577269994
20033,9.0,1.0,1891,1.0,14.331210191,18.04670913,0.0,2.1231422505,17.913593256,11.979166667,16.511867905,14.188267394
20035,4.0,3.0,36311,1.0,13.25781067,12.486046223,1.1576466697,-3.665881121,-0.799823487,-4.19675028,-11.48946799,-3.025125347
20037,4.0,0.0,39134,-4.0,12.376237624,11.355516995,2.6793916505,-2.858017761,-0.356560717,-6.61796523,-6.265999312,-7.264820618
20039,9.0,1.0,2961,0.0,10.876954453,22.093813732,-0.339904827,1.3596193066,-4.13009809,9.6685082873,-2.756244617,-29.2123109
20041,7.0,0.0,19754,-2.0,13.0265092,11.860712656,0.3548076436,-6.031729941,3.554201574,-12.72420665,-7.382931488,-11.84424296
20043,3.0,0.0,7945,-1.0,11.683417085,8.5427135678,0.6281407035,-3.64321608,-9.842271293,-3.678802486,-4.454059557,-10.18960402
20045,3.0,4.0,110826,2.0,11.033767441,5.4274690737,5.6331227618,0.2145951528,-3.950538549,2.3944637892,4.8451708355,2.5315071719
20047,9.0,1.0,3037,1.0,12.843734563,10.209122345,-0.329326527,-14.16104067,-11.69786096,-5.394470668,17.3564753,-17.4239836
20049,8.0,1.0,2882,0.0,9.1986555811,14.859366708,0.0,-22.99663895,-40.02203048,0.7555723461,17.639331957,-20.05899705
20051,5.0,2.0,28452,2.0,13.743901799,7.8686460683,1.2240116106,4.8261029219,3.4569779099,-7.880383351,-7.82853103,-8.871093008
20053,7.0,0.0,6497,0.0,8.3243409897,13.257283798,0.7707723139,-3.699707107,0.7738141298,-13.56513604,2.5177025964,2.2215169787
20055,5.0,3.0,36776,-2.0,20.332941796,4.8874667531,3.8613687607,-14.95942863,-15.89760862,-18.62960517,-16.38990727,-23.98930207
20057,5.0,3.0,33848,4.0,19.362386663,7.253582919,2.6031003217,-4.065516233,-8.980691513,-13.51662257,-22.08884241,-23.90829852
20059,1.0,0.0,25992,-3.0,12.962712911,8.9118651261,0.4243745298,-9.490557667,-3.985990983,-6.400434454,-9.948307812,0.3529965485
20061,5.0,4.0,34362,58.0,29.658193572,5.4439514014,3.2890539717,-26.22737003,34.728199243,-60.05354752,-37.51894379,-68.647085
20063,9.0,1.0,2695,1.0,11.074197121,13.658176449,0.0,15.134736065,10.574293528,17.287952458,-13.71346084,-28.57142857
20065,9.0,2.0,2597,-1.0,9.5474508306,12.220737063,0.0,14.894023296,-19.55521472,3.8692203521,-15.54907677,-5.433727925
20067,7.0,2.0,7829,1.0,16.411169773,7.5058838496,0.763310222,-0.636091852,-17.03967447,-4.592422503,-16.50355018,-15.97506332
20069,9.0,1.0,6006,0.0,14.200792602,8.2562747688,0.4953764861,3.4676354029,-29.54602042,-3.516704346,4.4843049327,-17.00652192
20071,9.0,1.0,1247,2.0,11.933174224,7.9554494829,0.0,-6.364359586,12.683313516,4.7040376323,7.7369439072,-17.06087631
20073,6.0,2.0,6689,-1.0,10.382965917,16.55255436,0.0,-4.36385524,-23.01142901,-2.972465582,-6.958722126,-13.44673957
20075,9.0,1.0,2690,0.0,17.215568862,13.098802395,0.748502994,-31.43712575,-3.78214826,-13.65964713,-7.57719265,12.3029604
20077,8.0,2.0,6034,-1.0,11.21808288,16.408539138,0.8371703642,-7.534533278,-9.153318078,-2.563226247,-4.112758118,-16.07267645
20079,2.0,0.0,34684,-4.0,13.221759733,11.349397243,0.6625282655,-3.946364016,0.2591979264,-3.71388677,-5.915281625,-3.566908296
20081,9.0,1.0,4256,0.0,12.929007992,7.0521861777,1.4104372355,-16.45510108,-14.67455621,-30.45198417,-14.82922086,-22.4276032
20083,9.0,1.0,1916,0.0,9.8013928295,10.31725561,-0.515862781,20.11864844,-17.507724,-13.50298624,-27.84344628,-17.20430108
20085,3.0,0.0,13462,-2.0,11.826397412,8.7024433783,0.0743798579,-5.876008777,-5.143879529,-9.958444087,7.4774741092,-3.615138392
20087,3.0,1.0,19126,-3.0,10.088537425,9.8783595618,0.0,-9.720726165,-3.915033198,-5.473773715,0.7451168237,1.1164867882
20089,9.0,1.0,3077,-1.0,9.4247643809,15.59961001,0.3249918752,14.299642509,-5.207485761,7.1965979719,-2.621661478,-28.75235324
20091,1.0,0.0,544179,-51.0,13.477618924,6.2081157003,2.1810330232,3.7722040267,3.3227400019,4.1322497577,2.8192972647,1.4497739125
20093,9.0,1.0,3977,0.0,14.32160804,11.809045226,0.7537688442,-14.57286432,-7.81939715,-19.02828872,-2.802547771,-19.95140043
20095,6.0,2.0,7858,-1.0,10.922021844,11.049022098,0.63500127,4.064008128,-4.454059557,2.1758607449,-16.66236115,-23.78263469
20097,9.0,1.0,2553,1.0,14.823483519,10.14238346,1.1702750146,-9.752291789,-19.71997634,2.773925104,-2.368732728,-32.30254087
20099,7.0,0.0,21607,5.0,11.744419071,13.142564198,0.4660483758,-6.431467586,-10.76633756,-14.36932007,-5.282873883,-14.94834029
20101,9.0,1.0,1750,0.0,12.647312446,16.096579477,0.0,8.0482897384,-32.68164575,10.053222945,-20.21403092,-12.41079739
20103,1.0,4.0,76227,-1.0,12.318109313,7.6174354634,0.5989778313,1.9531885804,-1.253886077,-0.552252032,-0.778875865,7.5048787987
20105,9.0,1.0,3241,-1.0,10.805804261,14.201914171,0.9262117938,-0.926211794,-16.52377241,-4.730368969,8.8258471237,-17.36613603
20107,1.0,1.0,9656,-1.0,9.7723256056,11.123817445,0.1039609107,-0.207921821,-12.04377651,10.195501366,-0.628963782,3.2315229855
20109,9.0,1.0,2756,1.0,11.55234657,14.440433213,1.8050541516,-1.805054152,10.071942446,-5.027832645,1.8040772145,2.4977698483
20111,5.0,4.0,33690,8.0,12.421991085,9.2421991085,3.1203566122,-6.18127786,-10.86277194,-9.24972773,-16.90132389,0.5112628192
20113,6.0,3.0,29180,-2.0,10.912460108,11.83898974,0.6863182458,1.1667410178,2.9122055675,6.8899652091,-15.02289448,-6.23718836
20115,6.0,1.0,12660,-1.0,9.3591370558,13.64213198,0.3965736041,-6.027918782,-9.30941776,-11.63500264,1.803796171,0.9970918155
20117,7.0,0.0,10117,1.0,10.550413059,13.43684682,0.298596596,-10.05275207,3.5983807287,-3.300165008,-3.313585701,-7.741672609
20119,9.0,1.0,4575,-1.0,11.409764125,10.970927043,0.4388370817,-17.99232035,-33.94402608,-29.31671283,11.338655559,-20.38186717
20121,1.0,0.0,32787,-4.0,10.484768131,8.5341135951,-0.304789771,-6.095795425,-6.757789805,2.6868998366,-2.130833156,3.2581720741
20123,7.0,0.0,6373,1.0,12.836767036,14.42155309,0.0,-6.497622821,5.7210965435,2.0618556701,-10.19351756,-13.43892489
20125,5.0,3.0,35471,3.0,12.09217431,12.862194844,1.0837326032,-16.62673968,-12.21643009,-2.96012537,-13.04462019,-18.70427634
20127,9.0,1.0,5923,-1.0,9.3362756748,14.768290613,0.0,-3.73451027,0.0,-23.68603043,-7.028024247,-10.19131057
20129,9.0,1.0,3233,0.0,11.533665835,15.586034913,1.5586034913,-17.7680798,-17.7693162,-10.89219926,-19.81484489,-52.58575657
20131,8.0,3.0,10178,0.0,12.446288339,13.532869067,0.0987800662,-5.926803971,0.7938476805,0.8929014336,-1.28846821,-5.053758113
20133,7.0,0.0,16512,0.0,13.729421056,13.547172104,1.3972419659,-3.280481137,-4.746402166,-4.938572692,-4.463739758,-13.3275745
20135,9.0,2.0,3107,-1.0,9.3217614915,12.536162006,0.0,7.7145612343,-8.716707022,-2.271252433,1.2953367876,-16.73080141
20137,7.0,0.0,5671,0.0,8.6572438163,10.777385159,-0.530035336,1.5901060071,-11.56377869,6.6071428571,-15.06996771,-7.980411717
20139,3.0,1.0,16295,-1.0,11.160508968,10.179365323,0.0613214778,3.0660738924,-9.656487376,-3.968253968,-5.678627145,-1.704760702
20141,9.0,1.0,3858,1.0,9.8919692828,13.796694,0.7809449434,-1.041259925,-2.355404344,1.8399264029,-11.38771186,-8.023239729
20143,9.0,1.0,6091,0.0,11.348684211,12.5,0.3289473684,-4.276315789,-0.661539734,0.8282945415,-1.65645188,-1.182532308
20145,7.0,4.0,6973,-1.0,10.030090271,12.465969337,-0.143287004,2.2925920619,-16.03930352,1.4570887367,-1.607599562,-4.596678529
20147,7.0,0.0,5642,0.0,11.277186074,16.64727468,0.1790029535,-11.09818312,-1.988790454,5.4146737659,-9.589288945,0.184808723
20149,6.0,0.0,21604,2.0,17.369443492,6.3535595932,1.1427265455,1.6912352874,4.2832345184,2.9395390268,-0.08827294,11.898647492
20151,7.0,2.0,9656,0.0,14.415348717,13.274565725,0.2074150894,-0.933367903,8.1434903618,0.7166257166,-2.762713599,-16.61992313
20153,9.0,1.0,2519,0.0,7.1942446043,11.990407674,0.7993605116,8.7929656275,1.5945784333,25.23659306,-1.958480219,0.0
20155,4.0,0.0,64511,-6.0,11.179941232,10.993867314,-0.046518479,-2.000294617,-3.529393473,-1.52786006,-5.305994678,-6.499447862
20157,9.0,1.0,4980,-1.0,9.5625635809,18.921668362,0.0,0.0,-2.881251286,-6.463045971,2.9448885149,-2.995613566
20159,7.0,0.0,10083,-1.0,12.368889768,12.26993865,0.7916089452,-2.572729072,-9.857121521,-2.003205128,0.3007669557,-15.73045111
20161,5.0,4.0,71115,5.0,15.202621142,4.5938954992,7.1046732195,8.0013795482,26.384664825,-27.01722575,-25.9318653,-45.39338527
20163,9.0,0.0,5181,-1.0,11.351611352,13.083213083,0.3848003848,2.3088023088,2.4949620958,-4.416282642,0.0,-10.87695445
20165,9.0,1.0,3307,2.0,7.969348659,14.712643678,0.30651341,-24.82758621,6.5430752454,-3.446115288,4.7341013098,-5.201560468
20167,7.0,2.0,6970,1.0,11.867314841,15.012868173,0.0,1.0008578782,1.5740144523,-1.002362712,6.8649885584,-5.408867696
20169,5.0,0.0,55606,-6.0,14.145108374,9.9141253877,0.5378368203,-4.804675595,-3.763204817,-6.381129066,-7.639694053,-11.90389912
20171,7.0,1.0,4936,0.0,12.185215272,13.403736799,3.2493907392,-16.04386677,-8.211866147,10.451890563,7.0907617504,4.4323562003
20173,2.0,3.0,498365,-26.0,15.92978576,8.1128723107,1.6597692921,-5.713205864,-3.249389123,-4.563882982,-3.592637457,-3.942685576
20175,7.0,3.0,22952,1.0,19.480237754,5.6401579244,0.5640157924,-7.592520283,-8.476581829,-18.12960741,-19.39331531,-36.90708252
20177,3.0,4.0,177934,-21.0,13.95434751,9.3588724574,0.5653385874,-1.841548468,-4.207608899,-6.280321566,-5.290901609,-5.680051759
20179,9.0,1.0,2556,1.0,10.333863275,16.693163752,0.0,-4.372019078,-6.008411776,4.4079342817,1.5993602559,3.2258064516
20181,7.0,1.0,6010,-1.0,12.923535747,11.763731257,-0.497059067,4.9705906719,11.007968455,-6.715806716,-3.619313975,-3.35598624
20183,9.0,1.0,3853,-1.0,8.6263233564,14.638609332,0.0,-12.02457195,-2.120890774,-3.757380569,20.193861066,-5.71817563
20185,9.0,1.0,4437,0.0,10.897945283,14.303553184,0.0,-7.719377909,-4.581901489,4.1431695247,-12.76102088,-7.856207594
20187,9.0,1.0,2235,0.0,13.455931823,9.4191522763,-1.345593182,-17.49271137,-31.13553114,-0.461573967,-28.71034962,0.9580838323
20189,7.0,1.0,5724,1.0,16.691557586,7.379425459,1.054203637,-31.62610911,11.2586859,-0.346440326,-7.898351648,-34.2597448
20191,2.0,0.0,24132,2.0,12.357791462,12.149044985,0.083498591,-14.15301117,-6.284003205,-5.638938353,-6.521600136,-10.51502146
20193,7.0,0.0,7900,2.0,13.357696427,9.1991682944,0.7560960242,-3.654464117,-6.67758599,-2.773225766,-20.41981102,-11.94257401
20195,9.0,1.0,3001,0.0,11.073825503,13.758389262,0.3355704698,-15.10067114,3.3927056828,4.7570506286,-10.61643836,-13.89130057
20197,3.0,1.0,7053,0.0,12.77773834,11.783914247,0.4259246113,-2.981472279,-7.411630559,-1.711962337,-15.46945499,-3.485585651
20199,9.0,1.0,1485,0.0,11.976047904,11.976047904,-0.665335995,30.605455755,-3.935716628,22.705157314,-36.58934989,-5.986032591
20201,9.0,1.0,5799,0.0,11.029728565,14.131839724,1.3787160707,7.9276174063,-16.45449034,-20.0827975,-3.025987896,-3.5932447
20203,9.0,1.0,2234,-1.0,14.22854602,12.449977768,0.4446420631,6.6696309471,-12.0347671,-20.81447964,-4.109589041,-16.75197766
20205,7.0,3.0,9409,0.0,11.703441241,14.602458796,0.3221130617,-13.52874859,-14.38065149,-1.208061062,-11.51652732,-16.30279884
20207,9.0,2.0,3309,0.0,9.653092006,13.574660633,0.0,8.1447963801,-11.82355616,-5.855161787,-5.623242737,18.000947418
20209,1.0,0.0,157505,-6.0,17.507064921,8.4462242273,2.7372609649,-9.428343323,-3.156999275,-3.37171258,-4.418603932,-6.728225362
21001,7.0,1.0,18656,13.0,10.173802459,9.7498940229,0.2119542179,11.551504875,-2.109649007,7.199537548,4.8976189236,2.6027432914
21003,6.0,1.0,19956,-1.0,12.085643946,10.742794619,0.3481461219,5.1724566682,1.5343496337,2.1702673375,5.4399764758,1.7399289529
21005,6.0,3.0,21421,-1.0,11.3398708,9.1090765441,-0.04647488,2.1843193754,2.1267742383,0.0460394558,3.8518858191,8.6146312711
21007,9.0,3.0,8249,-2.0,11.978946095,12.704942828,0.241998911,1.5729929215,4.2285852362,-0.604704602,-5.352798054,-18.32492928
21009,6.0,3.0,42173,-1.0,12.127384914,10.374598813,0.6632163625,2.4870613594,4.4743782969,4.7460955765,0.1628456107,2.7946717979
21011,8.0,1.0,11591,0.0,12.514464492,13.285904084,0.2571465307,8.8286975528,4.1711002341,11.871185014,10.454262601,3.272117469
21013,7.0,2.0,28691,1.0,12.09754737,13.108581589,-0.209179493,-0.522948734,-13.45228478,-9.624433987,-5.335052008,-4.104518635
21015,1.0,0.0,118811,1.0,13.796078529,5.8237204614,1.95783195,9.432436132,2.9617904554,2.8981540369,4.8708973814,3.0039120715
21017,2.0,3.0,19985,-1.0,10.895641743,9.9460215914,3.1487405038,0.24990004,-3.94005137,-4.092224773,0.5488885008,-2.034941433
21019,2.0,0.0,49542,-2.0,11.392903675,12.322112131,-0.181801654,-2.807825551,-3.629690462,-6.136345103,-2.190872049,-6.77074706
21021,7.0,0.0,28432,18.0,10.300309705,11.170268295,0.2435884052,5.0457598218,8.5437564856,18.311396031,4.7104740756,5.389391936
21023,1.0,3.0,8488,0.0,12.336250955,10.926393703,0.704928626,-2.467250191,-8.013198209,-8.409831211,-7.984745561,8.524432705
21025,7.0,4.0,13878,0.0,12.008970556,12.226000145,0.6510887651,-5.425739709,-12.18933616,-4.569070342,-9.444836946,-10.77618689
21027,8.0,1.0,20059,-1.0,10.07069329,10.417958576,-0.099218653,11.757410393,-8.575819164,-0.947252966,-8.265497808,-1.45141513
21029,1.0,0.0,74319,-2.0,9.9936537627,6.0656668559,-0.267209994,5.6381308661,5.5196330834,10.145306977,11.452476098,4.6232085067
21031,8.0,3.0,12690,-1.0,11.236396496,12.100734687,1.4929477861,-1.885828782,0.2357008171,-3.537457747,0.4716981132,-3.304484658
21033,6.0,0.0,12984,-1.0,10.677113339,12.827898759,0.0,3.5334331912,-1.229870479,-7.187294718,-2.098309695,-8.588763691
21035,7.0,4.0,37191,9.0,10.557888422,10.371259082,2.4795040992,5.8121708992,6.4982235547,4.7599743694,-3.642181667,-2.145007688
21037,1.0,4.0,90336,9.0,12.701799147,8.4678660977,0.7478115515,1.8365371926,-4.723624149,-2.715293783,1.2650359336,-1.279958347
21039,9.0,1.0,5104,0.0,10.279727192,13.245033113,0.3953741228,-7.11673421,-3.578173144,-13.21850591,-0.201612903,-13.07732226
21041,6.0,3.0,10811,1.0,14.95412844,10.366972477,3.2110091743,9.3577981651,-16.09657948,-6.263817244,-11.40155729,-7.137490609
21043,6.0,0.0,27720,-3.0,12.352590613,11.196792661,0.0,-5.490040272,-0.723798494,-4.127668049,-8.128163724,-7.306870285
21045,9.0,1.0,15955,0.0,11.098918326,12.854679417,-0.250823013,-2.570935883,4.8849224988,-0.811612299,-14.78312836,2.283974115
21047,3.0,0.0,73955,3.0,19.838204805,7.9136008239,0.7859398079,-21.87080776,-4.003882553,-35.20443894,-19.8374338,-34.00266444
21049,2.0,0.0,35613,-3.0,11.402508552,10.529723947,-0.056308684,-5.602714079,5.7368635667,-4.295641188,2.8662957343,4.2510942373
21051,7.0,4.0,21730,4.0,13.54881968,13.363852859,-0.046241705,-3.375644494,-4.778584518,-17.46908955,-7.949464121,-15.09615385
21053,9.0,3.0,10272,-2.0,11.175374963,12.351730223,1.4704440741,-8.626605235,9.6925788134,-9.782342871,3.9258023359,1.6680567139
21055,6.0,1.0,9315,-2.0,8.7350372048,11.754556239,0.1078399655,-2.372479241,-0.324868699,-0.760952277,0.2179480194,-0.65577354
21057,9.0,0.0,6856,0.0,11.504295908,13.834279889,0.7281199942,2.621231979,-0.87431694,-6.742396482,-7.696862049,1.6335016335
21059,3.0,0.0,96656,-12.0,13.318683813,9.9245343361,0.3507631678,0.9903901209,2.4000123078,0.2039422028,-2.907464356,-0.300726254
21061,3.0,4.0,12161,4.0,8.9953796459,10.140246146,-0.081776179,1.4719712148,-9.868421053,0.5797341505,-1.828381467,8.642539577
21063,9.0,4.0,7852,-1.0,7.552,8.704,0.128,-6.912,-17.77489458,-8.166491043,-2.651992309,-8.245229071
21065,6.0,0.0,14672,0.0,11.645724793,12.803486907,0.0,-2.860353458,-8.505676167,0.3450060376,1.5212806417,-0.766871166
21067,2.0,4.0,295803,-7.0,13.362426154,6.9268090566,3.9829987436,5.7472800663,2.9326430157,1.2081609322,-2.979173135,1.941891188
21069,7.0,1.0,14348,0.0,12.879548523,11.563895717,-0.138489769,4.7086521483,1.9305019305,0.0,-3.998345512,-7.43315324
21071,7.0,2.0,39451,59.0,13.327978715,12.92638237,0.1003990864,-4.944655004,-17.0896828,-17.91237113,-13.10283502,-12.69815702
21073,4.0,4.0,49285,-7.0,11.403526571,9.9222855751,1.7856055841,-2.008806282,0.4252475548,-2.324852675,2.3789603137,2.6902612543
21075,7.0,0.0,6813,1.0,14.165559982,15.198465398,-0.147557916,-7.673011657,-24.19051912,-18.99173937,-16.91031213,-12.36848446
21077,1.0,3.0,8589,0.0,14.044454762,11.14270791,1.9731878591,-3.830305844,-8.73565896,-1.401050788,5.6930405484,8.7699053773
21079,6.0,0.0,16912,-2.0,9.9973379869,9.0508444497,0.1774675382,-5.442337839,5.4909370018,-1.058885817,0.0,7.5168406141
21081,1.0,0.0,24662,-1.0,14.400711945,7.523967477,-0.323611504,-2.993406416,-16.63758471,-1.629792609,4.9803619873,2.9005357934
21083,7.0,0.0,37121,-3.0,13.916527546,11.565943239,1.9766277129,5.0484140234,-3.298793546,-5.682121325,2.5870461001,-3.599006245
21085,6.0,0.0,25746,0.0,11.99115216,12.107571113,-0.349256859,-0.814932671,1.7072792178,4.5999226904,4.0758257392,-1.3784917
21087,8.0,1.0,11258,-2.0,10.615048392,11.150260916,0.4460104366,-3.389679318,7.299270073,-7.93544648,-10.01308015,4.4708029197
21089,2.0,0.0,36910,-7.0,10.90524374,12.153107452,0.0,0.054254944,-1.931263345,-4.428104798,-4.066716127,-1.976889879
21091,3.0,3.0,8565,-1.0,11.902678103,9.6855125737,-0.233385845,2.4505513741,0.8125362739,-2.548065786,4.1601664067,5.067956692
21093,3.0,4.0,105543,81.0,16.778038396,7.8527561589,0.9512840002,-4.775072629,-4.320916108,-3.527239406,-14.03528135,0.0844135137
21095,7.0,2.0,29278,-1.0,14.704118181,13.093177495,0.137101335,-4.935648061,-15.29147206,-4.652789925,-15.64518698,-15.19210304
21097,6.0,3.0,18846,-1.0,10.560281608,11.786980986,0.8000213339,-6.026827382,-4.234676101,-3.49528137,3.977746123,-4.407417361
21099,8.0,3.0,18199,-2.0,13.926583875,9.2112838227,0.2741453519,0.6031197741,2.8345598256,4.0689000407,-0.865426222,3.3006871923
21101,2.0,3.0,46250,-4.0,12.549409249,10.972633216,0.0215996717,0.0431993434,-0.021562645,-3.428312688,0.194166379,-3.738277367
21103,1.0,1.0,15416,0.0,12.487398784,11.83701343,0.780462424,-1.495886313,-4.167887728,5.3302132085,7.6826237128,17.453896869
21105,9.0,1.0,4902,0.0,8.29617339,13.066473089,-0.207404335,-11.19983408,-7.773109244,-1.482265749,0.0,1.952489424
21107,4.0,0.0,46920,-6.0,11.954955436,10.866200566,0.1921332124,-1.195495544,-4.323121208,-2.579785233,-5.184761123,-8.575824032
21109,9.0,0.0,13494,0.0,11.465157832,12.656343061,0.0,-5.955926147,-4.795623993,5.2438384898,-8.09049367,1.7235565214
21111,1.0,0.0,741096,-89.0,13.541922112,9.6989078987,2.3918060487,-0.41520678,0.2496678883,2.4013576805,-2.239451696,-2.625929092
21113,2.0,0.0,48586,-4.0,13.610183041,7.5019984832,0.5739233812,-2.398179843,3.558393233,5.0207356382,8.2185541286,1.6149498212
21115,7.0,0.0,23356,1.0,11.837100979,11.110636298,-0.042733217,0.6837314645,-1.452370782,1.7925353706,-9.847998287,-8.872265472
21117,1.0,0.0,159720,-14.0,14.846156006,8.4059571839,0.6240502735,-3.519643542,0.9310120101,1.8286206843,-3.152218489,-2.221952404
21119,9.0,2.0,16346,-3.0,10.959071846,12.612116203,-0.12244773,-0.795910246,-7.460155985,-0.558676557,-10.86277937,-10.13730271
21121,7.0,0.0,31883,-4.0,11.831348366,12.145177235,-0.062765774,1.2866983634,-14.04405731,1.8057403535,-4.780144987,0.8897928054
21123,3.0,0.0,14193,-2.0,9.5950331593,12.699308593,-0.141103429,3.9508960068,-10.34470542,-1.140128977,6.8977777778,-6.186006826
21125,7.0,0.0,58849,3.0,12.251070913,9.5473862974,0.6421250961,2.7712767306,0.4710117501,-1.710907032,1.6053780164,0.3833429169
21127,6.0,0.0,15860,0.0,12.450089603,12.198572641,-0.06287924,4.5901845506,-3.832621262,0.629089079,-4.027817112,-1.261829653
21129,9.0,0.0,7887,21.0,8.5580912863,12.31846473,-0.389004149,2.8526970954,-11.25065411,-99.19070347,-6.582796957,-19.17602996
21131,9.0,2.0,11310,-1.0,13.857428381,14.834554741,-0.621807684,-2.04308239,-9.38463601,-9.943502825,-13.29360532,-17.08185053
21133,9.0,2.0,24519,0.0,12.799018606,13.371498671,0.2862400327,-6.215497853,-14.63202926,-17.79142394,-6.90875749,-10.43485854
21135,8.0,1.0,13870,-1.0,11.99682012,11.129580111,-0.144540001,-0.650430007,-1.806619454,-7.104023197,2.9730611653,-6.843518893
21137,7.0,0.0,24742,-3.0,13.226817676,10.11224593,-0.080897967,-3.195469714,-13.88295165,-1.187502559,-1.268749872,-0.861998194
21139,9.0,2.0,9519,1.0,10.409000105,14.614656713,0.1051414152,2.2079697193,-5.491894175,-9.804443971,2.1435078506,-5.084654081
21141,6.0,3.0,26835,-4.0,12.626168572,11.434317852,0.5959253603,-1.899512086,-5.525583826,6.2572162837,-8.031531197,-4.791853848
21143,8.0,4.0,8314,0.0,7.0388928657,12.526843236,0.0,17.895490336,5.8053432854,6.509646112,2.8464685999,-20.22498803
21145,5.0,0.0,65565,-9.0,11.819448781,12.12407375,-0.350318714,4.9501557395,-2.45094308,-3.146935938,0.244919827,4.7907133864
21147,9.0,4.0,18306,-1.0,13.11081369,9.6692250963,-0.491655513,-5.408210647,-15.13733693,-8.116522126,-2.399085,-21.05500833
21149,3.0,1.0,9531,0.0,13.352257793,12.090627136,0.6308153288,-2.733533092,-2.421307506,-2.217177849,-6.468716861,-2.989536622
21151,4.0,4.0,82916,50.0,11.305076586,7.9171198802,0.5706032346,11.495277664,2.9970206089,1.3191072096,8.8778942745,10.700783149
21153,9.0,0.0,13333,-2.0,12.516022016,11.309658448,-0.075397723,-7.690567745,-13.62200829,-10.30689947,-0.154315034,-9.822410813
21155,6.0,3.0,19820,-2.0,12.750683969,9.7387113777,1.8071835546,3.2127707638,-6.112377565,-1.907343272,-46.81211065,-5.215531854
21157,7.0,3.0,31448,-1.0,9.2167368287,12.979971935,0.2551345835,-2.519454012,2.7510316369,1.6966515142,-4.822530864,9.9777025618
21159,8.0,2.0,12929,2.0,11.895506142,9.9517959882,0.0,-6.997356554,-7.200438288,-5.044136192,-12.72618811,-24.92777548
21161,6.0,0.0,17490,-3.0,12.553136858,11.811360589,-0.399417991,1.9400302416,-6.056104668,-8.797401029,-10.50615277,5.7281468276
21163,1.0,0.0,28602,2.0,9.1848450057,7.9853316654,1.8164059153,28.582689309,-19.76298007,-4.649970083,-7.749545657,7.5066446376
21165,9.0,4.0,6306,4.0,11.727912432,10.633307271,-0.156372166,6.7240031274,-13.32601709,0.0,-3.954132068,13.414443925
21167,6.0,3.0,21331,-2.0,11.553906489,10.755465796,1.5029471855,-3.804335063,-1.78412132,-1.126390388,2.2508264753,1.3557103455
