fips,state,area_name,2013_urban_influence_code,percent_of_adults_with_a_high_school_diploma_only_1980,percent_of_adults_completing_some_college_or_associates_degree_2000,bachelors_degree_or_higher_2015_19,percent_of_adults_with_less_than_a_high_school_diploma_2015_19,percent_of_adults_with_a_high_school_diploma_only_2015_19,percent_of_adults_completing_some_college_or_associates_degree_2015_19,percent_of_adults_with_a_bachelors_degree_or_higher_2015_19
31099,NE,Kearney County,8.0,41.2,31.7,1179.0,3.575469493865967,29.16949462890625,40.57479095458984,26.68024444580078
31101,NE,Keith County,9.0,44.4,32.9,1224.0,8.451883316040039,31.71548080444336,39.3472785949707,20.485355377197266
31103,NE,Keya Paha County,12.0,43.8,30.4,127.0,4.930966377258301,32.14990234375,37.86982345581055,25.04930877685547
31105,NE,Kimball County,7.0,39.7,34.0,431.0,11.277631759643556,36.26826477050781,36.30573272705078,16.14837074279785
31107,NE,Knox County,10.0,39.8,28.0,1263.0,7.863628387451172,33.83587646484375,36.66267013549805,21.637826919555664
31109,NE,Lancaster County,2.0,36.5,32.7,76759.0,6.323235511779785,21.53462791442871,32.623714447021484,39.5184211730957
31111,NE,Lincoln County,8.0,44.2,36.7,5666.0,6.470008850097656,28.4893741607666,41.79453659057617,23.246082305908203
31113,NE,Logan County,8.0,46.1,42.4,121.0,5.996758460998535,30.14586639404297,44.24635314941406,19.61102104187012
31115,NE,Loup County,12.0,45.5,35.7,117.0,1.948051929473877,29.43722915649414,43.29004287719727,25.32467460632324
31117,NE,McPherson County,8.0,36.2,26.7,71.0,10.83591365814209,23.83901023864746,43.34365463256836,21.98142433166504
31119,NE,Madison County,8.0,37.8,31.8,5270.0,9.578460693359377,30.4197940826416,37.00471115112305,22.997032165527344
31121,NE,Merrick County,2.0,44.4,28.8,980.0,5.758401393890381,35.313350677490234,41.12624740600586,17.801998138427734
31123,NE,Morrill County,10.0,37.6,30.0,657.0,12.514863014221191,32.25326919555664,35.70154571533203,19.53032112121582
31125,NE,Nance County,7.0,41.9,30.4,462.0,6.8487725257873535,37.68804550170898,37.17339706420898,18.28978538513184
31127,NE,Nemaha County,11.0,39.2,29.4,1276.0,8.193506240844727,29.875789642333984,34.12508010864258,27.80562210083008
31129,NE,Nuckolls County,12.0,47.4,31.3,643.0,8.075545310974121,34.02800369262695,36.95864486694336,20.93780517578125
31131,NE,Otoe County,6.0,46.3,28.0,2542.0,7.227805137634277,35.31851959228516,34.01862335205078,23.43505096435547
31133,NE,Pawnee County,10.0,46.3,24.2,329.0,12.357216835021973,40.6022834777832,29.95846366882324,17.082035064697266
31135,NE,Perkins County,10.0,36.9,34.7,563.0,11.970074653625488,25.78553581237793,34.164588928222656,28.07979965209961
31137,NE,Phelps County,9.0,41.2,32.8,1475.0,6.702754497528076,29.88377571105957,39.92994689941406,23.483522415161133
31139,NE,Pierce County,8.0,44.5,29.1,1122.0,4.5848822593688965,33.2507209777832,38.99215316772461,23.172243118286133
31141,NE,Platte County,8.0,43.5,31.4,4738.0,11.074873924255373,29.77491950988769,37.38631057739258,21.76389503479004
31143,NE,Polk County,10.0,48.3,33.1,794.0,8.603628158569336,31.03353500366211,38.53765869140625,21.825178146362305
31145,NE,Red Willow County,11.0,44.0,37.8,1405.0,7.45923900604248,32.60869598388672,40.84239196777344,19.08967399597168
31147,NE,Richardson County,11.0,41.5,26.3,1099.0,7.756232738494873,36.21883773803711,36.99792098999024,19.027008056640625
31149,NE,Rock County,12.0,40.4,33.3,236.0,3.339882135391236,33.98821258544922,39.48919296264648,23.182710647583008
31151,NE,Saline County,6.0,43.9,27.8,1576.0,16.516347885131836,33.291996002197266,32.42390060424805,17.767757415771484
31153,NE,Sarpy County,2.0,43.4,38.3,46108.0,4.514514923095703,21.7185001373291,33.98956298828125,39.77742385864258
31155,NE,Saunders County,2.0,44.6,31.5,3679.0,6.79067850112915,30.986791610717773,36.78168869018555,25.440841674804688
31157,NE,Scotts Bluff County,8.0,35.1,32.7,5529.0,12.0057954788208,28.739391326904297,36.365142822265625,22.889671325683597
31159,NE,Seward County,2.0,41.5,33.0,3137.0,6.004236221313477,28.612211227416992,36.49507141113281,28.88847923278809
31161,NE,Sheridan County,12.0,38.3,32.5,847.0,9.445640563964844,32.83100128173828,34.930030822753906,22.793325424194336
31163,NE,Sherman County,7.0,43.4,30.4,448.0,7.03019380569458,36.23253631591797,36.54799270629883,20.18927383422852
31165,NE,Sioux County,8.0,46.6,33.0,256.0,6.810035705566406,29.39068031311035,33.21385955810547,30.585424423217773
31167,NE,Stanton County,8.0,38.9,34.5,725.0,6.349987506866455,31.602264404296875,44.20378875732422,17.843957901000977
31169,NE,Thayer County,12.0,40.6,28.6,674.0,7.647222995758057,35.61261367797852,37.92911148071289,18.81105232238769
31171,NE,Thomas County,10.0,43.6,34.3,117.0,6.131078243255615,22.83298110961914,46.30021286010742,24.735729217529297
31173,NE,Thurston County,7.0,37.8,31.3,633.0,10.91285228729248,32.867855072021484,39.85001373291016,16.369277954101562
31175,NE,Valley County,12.0,43.0,30.2,725.0,7.718008518218994,34.17975234985352,33.879051208496094,24.22318649291992
31177,NE,Washington County,2.0,43.7,31.4,4129.0,4.439455509185791,31.61935043334961,34.038238525390625,29.9029541015625
31179,NE,Wayne County,6.0,36.6,27.8,1727.0,3.990258455276489,27.53840446472168,36.1183967590332,32.35293960571289
31181,NE,Webster County,10.0,42.5,30.3,566.0,6.188925266265869,35.464168548583984,35.30130386352539,23.045602798461918
31183,NE,Wheeler County,12.0,39.7,38.6,118.0,4.448105335235596,32.45469665527344,43.65732955932617,19.439868927001957
31185,NE,York County,6.0,43.2,32.7,2645.0,6.444683074951172,27.873254776000977,37.271751403808594,28.410310745239254
32001,NV,Churchill County,5.0,42.5,37.9,3161.0,8.383874893188477,31.573314666748047,41.24747467041016,18.795337677001957
32003,NV,Clark County,1.0,41.3,32.3,364232.0,13.915782928466797,28.48576164245605,33.13953399658203,24.45892333984375
32005,NV,Douglas County,3.0,39.3,41.8,10918.0,6.7958807945251465,24.377290725708008,39.39508438110352,29.431745529174805
32007,NV,Elko County,8.0,39.1,33.9,5551.0,13.65964698791504,32.75918960571289,36.95294189453125,16.628223419189453
32009,NV,Esmeralda County,10.0,42.5,25.0,129.0,11.70610237121582,40.59775924682617,31.63138198852539,16.064756393432617
32011,NV,Eureka County,8.0,39.1,31.4,118.0,5.4234771728515625,47.39970397949219,38.41010284423828,8.766716003417969
32013,NV,Humboldt County,8.0,40.9,32.8,1864.0,17.572431564331055,30.825984954833984,34.8299446105957,16.771638870239258
32015,NV,Lander County,9.0,42.0,31.6,480.0,11.702402114868164,38.00051498413086,37.89718246459961,12.399896621704102
32017,NV,Lincoln County,4.0,38.3,30.2,728.0,13.81632137298584,34.25801086425781,32.318878173828125,19.606786727905277
32019,NV,Lyon County,5.0,45.3,37.3,5645.0,13.149479866027832,32.8276481628418,39.58146667480469,14.44140338897705
32021,NV,Mineral County,11.0,40.7,30.8,485.0,11.001541137695312,35.7473030090332,38.305084228515625,14.946070671081545
32023,NV,Nye County,3.0,43.3,28.0,3668.0,13.889458656311035,38.94730758666992,36.4195556640625,10.743680953979492
32027,NV,Pershing County,10.0,43.3,30.6,579.0,19.09528350830078,37.18960571289063,32.56977844238281,11.14533233642578
32029,NV,Storey County,2.0,40.5,39.1,948.0,6.361828804016113,27.766733169555664,34.45990753173828,31.411531448364254
32031,NV,Washoe County,2.0,38.0,35.0,97537.0,11.361948013305664,23.532257080078125,34.270782470703125,30.83501243591309
32033,NV,White Pine County,11.0,41.5,35.4,929.0,11.937128067016602,41.53214263916016,33.37581253051758,13.154913902282717
32510,NV,Carson City,2.0,40.2,36.1,8719.0,13.022582054138184,25.951072692871094,38.85413360595703,22.17221069335937
33001,NH,Belknap County,3.0,36.7,29.8,14687.0,6.813849449157715,29.478654861450195,31.152193069458008,32.55530548095703
33003,NH,Carroll County,4.0,36.5,29.5,12811.0,5.822723865509033,29.512142181396484,30.400129318237305,34.2650032043457
33005,NH,Cheshire County,5.0,38.3,25.2,17620.0,6.640221118927002,31.385007858276367,28.848865509033203,33.12590408325195
33007,NH,Coos County,8.0,38.7,23.4,4434.0,12.154377937316896,38.981239318847656,30.620473861694336,18.24390983581543
33009,NH,Grafton County,8.0,35.4,24.0,25708.0,7.156740188598633,26.48262596130371,25.73677062988281,40.62386322021485
33011,NH,Hillsborough County,2.0,35.7,29.4,110950.0,7.894411563873291,25.77652740478516,28.22391128540039,38.10514831542969
33013,NH,Merrimack County,3.0,36.5,29.4,38008.0,6.75124454498291,27.69979476928711,29.909889221191406,35.63907241821289
33015,NH,Rockingham County,1.0,39.3,30.2,92331.0,4.868644714355469,25.358964920043945,28.32988548278809,41.4425048828125
33017,NH,Strafford County,1.0,37.2,29.5,30194.0,7.219827651977539,27.60633850097656,29.419286727905277,35.754547119140625
33019,NH,Sullivan County,8.0,39.8,24.8,8994.0,8.780975341796875,36.42386245727539,26.689790725708008,28.105371475219727
34001,NJ,Atlantic County,2.0,36.2,24.8,51949.0,13.001148223876951,31.95704841613769,26.911996841430664,28.129806518554688
34003,NJ,Bergen County,1.0,35.3,22.1,323926.0,7.489351272583008,22.6767635345459,20.48591423034668,49.34796905517578
34005,NJ,Burlington County,1.0,40.1,27.6,119351.0,6.252687454223633,28.086767196655277,27.644014358520508,38.01653289794922
34007,NJ,Camden County,1.0,36.8,24.1,113085.0,11.308674812316896,29.541105270385746,26.69808006286621,32.45214080810547
34009,NJ,Cape May County,2.0,37.4,23.5,22910.0,7.473355293273926,32.016387939453125,27.691669464111328,32.81858825683594
34011,NJ,Cumberland County,2.0,34.4,20.4,16053.0,20.61849594116211,39.42068099975586,24.393672943115234,15.56714916229248
34013,NJ,Essex County,1.0,32.4,20.9,189550.0,13.912578582763672,28.0410270690918,22.58871841430664,35.45767593383789
34015,NJ,Gloucester County,1.0,40.6,25.5,66304.0,7.11050271987915,32.00846099853516,27.87755012512207,33.00348281860352
34017,NJ,Hudson County,1.0,31.5,18.4,202114.0,15.189325332641602,25.145273208618164,17.387975692749023,42.27742767333984
34019,NJ,Hunterdon County,1.0,37.0,24.2,46791.0,5.019652843475342,20.967214584350582,21.315223693847656,52.69791030883789
34021,NJ,Mercer County,2.0,32.9,22.3,105467.0,11.4970064163208,24.554203033447266,21.34171485900879,42.60707473754883
34023,NJ,Middlesex County,1.0,39.0,22.3,247379.0,10.183602333068848,25.29383850097656,20.963245391845703,43.55931091308594
34025,NJ,Monmouth County,1.0,36.5,25.9,200708.0,6.570761203765869,23.40198516845703,23.984437942504883,46.042816162109375
34027,NJ,Morris County,1.0,34.9,22.5,186941.0,5.488365650177002,20.06905937194824,20.379945755004883,54.06262969970703
34029,NJ,Ocean County,1.0,39.6,25.8,122732.0,8.00905990600586,34.021419525146484,28.015600204467773,29.95392227172852
34031,NJ,Passaic County,1.0,33.6,20.9,94039.0,16.25979232788086,34.54441833496094,21.023950576782227,28.171836853027344
34033,NJ,Salem County,1.0,41.2,25.0,9267.0,11.171612739562988,38.42000198364258,29.383337020874023,21.025047302246094
34035,NJ,Somerset County,1.0,35.2,21.5,125454.0,5.473250389099121,20.299959182739254,19.5622615814209,54.664527893066406
34037,NJ,Sussex County,1.0,41.1,29.2,36531.0,5.13119649887085,30.59339904785156,28.15830612182617,36.11709976196289
34039,NJ,Union County,1.0,36.9,21.1,135437.0,13.64908504486084,28.61307907104492,21.775127410888672,35.96270751953125
34041,NJ,Warren County,2.0,42.4,25.1,24963.0,8.504193305969238,30.62117958068848,27.853912353515625,33.020713806152344
35001,NM,Bernalillo County,2.0,33.8,29.1,160401.0,11.09099292755127,23.190921783447266,31.307239532470703,34.41084671020508
35003,NM,Catron County,10.0,32.5,31.0,445.0,5.917576789855957,47.09404754638672,31.3138427734375,15.674532890319824
35005,NM,Chaves County,8.0,32.6,29.9,7431.0,21.789045333862305,27.71305656433105,32.5373420715332,17.960554122924805
35006,NM,Cibola County,5.0,34.72551020408153,26.5,2574.0,16.97364044189453,32.19918441772461,36.632843017578125,14.194331169128418
35007,NM,Colfax County,11.0,36.0,28.0,1985.0,11.771141052246094,29.37315368652344,37.140357971191406,21.71534919738769
35009,NM,Curry County,8.0,40.6,35.2,5861.0,18.10440826416016,26.70465660095215,35.99593734741211,19.194995880126957
35011,NM,De Baca County,12.0,35.7,26.1,149.0,15.720523834228516,36.24454116821289,35.02183532714844,13.013100624084473
35013,NM,Dona Ana County,2.0,30.0,25.3,35542.0,20.55162811279297,22.704988479614254,29.603384017944336,27.13999938964844
35015,NM,Eddy County,8.0,38.2,27.1,6038.0,15.56987476348877,36.61699676513672,31.6015567779541,16.211572647094727
35017,NM,Grant County,8.0,35.4,29.8,5748.0,12.51441478729248,26.45274543762207,32.21358871459961,28.81925201416016
35019,NM,Guadalupe County,9.0,32.6,20.5,250.0,17.321643829345703,47.49093246459961,27.629987716674805,7.557436466217041
35021,NM,Harding County,12.0,40.3,22.3,77.0,14.647887229919434,26.478872299194336,37.18309783935547,21.690141677856445
35023,NM,Hidalgo County,9.0,38.6,22.0,434.0,17.704477310180664,35.13968276977539,32.5479621887207,14.60787582397461
35025,NM,Lea County,8.0,34.1,27.5,5740.0,25.7373161315918,31.503082275390625,29.151256561279297,13.60834503173828
35027,NM,Lincoln County,9.0,33.4,33.6,3780.0,10.513764381408691,29.87871360778809,33.8511848449707,25.756336212158203
35028,NM,Los Alamos County,5.0,24.4,23.8,8938.0,2.390648603439331,8.808446884155273,21.395174026489254,67.40573120117188
35029,NM,Luna County,5.0,35.6,19.5,1926.0,30.20867156982422,34.408111572265625,22.86289978027344,12.52031421661377
35031,NM,McKinley County,8.0,28.8,25.4,5054.0,22.75379943847656,34.376129150390625,31.437747955322266,11.43231964111328
35033,NM,Mora County,10.0,28.1,22.6,387.0,10.77316665649414,34.05344009399414,44.17282485961914,11.000568389892578
35035,NM,Otero County,5.0,42.2,36.4,7616.0,16.597444534301758,27.251657485961918,38.674591064453125,17.476306915283203
35037,NM,Quay County,11.0,35.4,23.4,1013.0,18.088335037231445,35.670936584472656,29.163856506347656,17.076871871948242
35039,NM,Rio Arriba County,5.0,35.7,26.3,5145.0,13.586671829223633,32.18270492553711,34.96817779541016,19.262449264526367
35041,NM,Roosevelt County,8.0,30.3,28.9,2588.0,19.98520278930664,28.068065643310547,28.01257705688477,23.93415260314941
35043,NM,Sandoval County,2.0,35.5,32.6,29839.0,10.08985996246338,25.46717071533203,33.97324752807617,30.46972274780273
35045,NM,San Juan County,2.0,37.3,32.8,12193.0,15.085942268371582,30.47838592529297,39.48704147338867,14.948630332946776
35047,NM,San Miguel County,5.0,27.2,27.7,4207.0,16.732032775878906,27.642234802246094,34.19752502441406,21.428207397460938
35049,NM,Santa Fe County,2.0,30.4,27.9,45475.0,10.66116714477539,22.31146812438965,25.986427307128903,41.04093551635742
35051,NM,Sierra County,6.0,34.4,31.6,1819.0,16.04079818725586,28.627723693847656,34.248958587646484,21.082521438598636
35053,NM,Socorro County,6.0,33.8,23.7,2418.0,18.18429374694824,37.42169952392578,22.44212532043457,21.95188331604004
35055,NM,Taos County,8.0,32.4,26.6,6987.0,9.86685276031494,28.207447052001957,33.21278762817383,28.71291160583496
35057,NM,Torrance County,2.0,39.1,29.6,1598.0,15.389616012573242,37.73567199707031,32.03306579589844,14.841646194458008
35059,NM,Union County,11.0,41.3,23.0,354.0,18.11258316040039,46.78807830810547,23.37748336791992,11.721854209899902
35061,NM,Valencia County,2.0,39.5,29.1,9507.0,15.53252410888672,33.02293014526367,32.92357635498047,18.520971298217773
36001,NY,Albany County,2.0,34.0,26.0,85702.0,7.859729290008545,22.956499099731445,27.361188888549805,41.82258224487305
36003,NY,Allegany County,9.0,38.2,26.4,6268.0,9.22165298461914,36.66022872924805,33.251216888427734,20.86690139770508
36005,NY,Bronx County,1.0,31.0,21.8,186550.0,27.24437522888184,27.92460060119629,24.76208877563477,20.068937301635746
36007,NY,Broome County,2.0,38.9,28.4,36345.0,9.313312530517578,31.47020149230957,30.836143493652344,28.380340576171875
36009,NY,Cattaraugus County,3.0,40.3,25.1,10081.0,11.152528762817385,39.19657897949219,30.57579231262207,19.07509994506836
36011,NY,Cayuga County,5.0,37.2,27.6,12523.0,12.21588897705078,33.25636672973633,31.93773078918457,22.59001350402832
36013,NY,Chautauqua County,3.0,39.4,27.8,19916.0,11.19228744506836,35.49493408203125,31.064491271972656,22.24828720092773
36015,NY,Chemung County,2.0,42.0,27.4,13863.0,9.70907974243164,35.303001403808594,31.72941398620605,23.258506774902344
36017,NY,Chenango County,6.0,39.2,26.2,6406.0,11.903098106384276,38.958770751953125,30.485673904418945,18.65245819091797
36019,NY,Clinton County,8.0,33.8,25.1,12621.0,12.350799560546877,37.68632888793945,27.103294372558597,22.859575271606445
36021,NY,Columbia County,3.0,34.6,25.7,14889.0,9.718260765075684,29.95787048339844,27.6539249420166,32.669944763183594
36023,NY,Cortland County,5.0,36.5,28.2,8419.0,9.291667938232422,32.08913040161133,30.661176681518555,27.95802497863769
36025,NY,Delaware County,6.0,37.7,25.9,7410.0,11.062311172485352,37.57281875610352,28.764450073242188,22.600419998168945
36027,NY,Dutchess County,1.0,34.8,28.3,72058.0,8.93036937713623,26.814939498901367,29.20924186706543,35.045448303222656
36029,NY,Erie County,1.0,35.4,28.5,221931.0,8.193429946899414,27.586259841918945,29.864654541015625,34.355655670166016
36031,NY,Essex County,6.0,36.0,24.0,7683.0,8.5359468460083,34.433319091796875,30.229881286621094,26.80085182189941
36033,NY,Franklin County,8.0,34.9,22.9,6689.0,12.610865592956545,37.68429946899414,30.62883186340332,19.07600212097168
36035,NY,Fulton County,5.0,37.4,25.8,7032.0,12.688790321350098,35.662288665771484,33.43177795410156,18.21714401245117
36037,NY,Genesee County,3.0,42.4,30.0,9210.0,7.753907203674316,35.96070861816406,34.00348281860352,22.28189849853516
36039,NY,Greene County,6.0,40.7,25.7,7804.0,13.317684173583984,38.71432876586914,25.897226333618164,22.07076072692871
36041,NY,Hamilton County,7.0,39.4,27.8,601.0,22.539949417114254,27.165685653686523,33.44547271728516,16.848892211914062
36043,NY,Herkimer County,2.0,38.4,28.3,9395.0,10.166468620300291,36.9157600402832,31.434646606445312,21.483123779296875
36045,NY,Jefferson County,2.0,39.5,30.6,15905.0,8.968409538269043,34.74699401855469,34.052276611328125,22.232316970825195
36047,NY,Kings County,1.0,32.2,20.2,667445.0,17.616374969482422,25.73749542236328,19.154420852661133,37.49170684814453
36049,NY,Lewis County,6.0,41.1,21.2,3382.0,9.852941513061523,44.65141677856445,27.07516288757324,18.42047882080078
36051,NY,Livingston County,1.0,37.9,29.3,11289.0,9.393598556518556,31.906368255615234,32.24846649169922,26.451566696166992
36053,NY,Madison County,2.0,37.9,28.6,12571.0,7.986741065979004,34.7801628112793,31.02549743652344,26.20760154724121
36055,NY,Monroe County,1.0,33.7,27.5,198049.0,9.634739875793455,23.35120010375977,28.38361930847168,38.63043975830078
36057,NY,Montgomery County,5.0,38.8,25.3,6084.0,13.167051315307615,35.39869689941406,33.64426040649414,17.789993286132812
36059,NY,Nassau County,1.0,37.7,24.6,433413.0,8.604971885681152,22.683568954467773,22.751012802124023,45.96044921875
36061,NY,New York County,1.0,20.8,15.8,766048.0,12.724143981933594,12.42215061187744,13.53871726989746,61.31498718261719
36063,NY,Niagara County,1.0,40.7,28.9,37080.0,8.808699607849121,33.2165641784668,33.37380599975586,24.60093116760254
36065,NY,Oneida County,2.0,37.4,28.2,40921.0,11.544317245483398,31.85587310791016,30.854263305664062,25.745546340942383
36067,NY,Onondaga County,2.0,36.7,28.1,113367.0,8.987963676452637,25.39493179321289,29.727617263793945,35.889488220214844
36069,NY,Ontario County,1.0,38.5,31.1,28024.0,6.095475196838379,26.427978515625,31.162857055664062,36.31369018554688
36071,NY,Orange County,1.0,37.3,28.2,73635.0,10.257645606994627,29.2567195892334,30.15508270263672,30.33055305480957
36073,NY,Orleans County,1.0,39.6,23.8,4776.0,12.271602630615234,38.3063850402832,33.23163604736328,16.190380096435547
36075,NY,Oswego County,2.0,40.4,24.8,15203.0,11.80502700805664,37.46394729614258,31.74934196472168,18.9816837310791
36077,NY,Otsego County,8.0,36.1,26.3,12402.0,8.282630920410156,31.28270530700684,29.382308959960938,31.05235481262207
36079,NY,Putnam County,1.0,41.0,28.2,27946.0,6.986565589904785,27.122896194458008,26.286775588989254,39.603763580322266
36081,NY,Queens County,1.0,33.9,22.3,529260.0,17.978042602539062,27.5417594909668,22.3140811920166,32.16611862182617
36083,NY,Rensselaer County,2.0,37.3,28.7,35776.0,8.118315696716309,28.96943664550781,30.893632888793945,32.01861572265625
36085,NY,Richmond County,1.0,39.3,25.8,111976.0,11.252309799194336,30.379150390625,24.50425148010254,33.864288330078125
36087,NY,Rockland County,1.0,33.4,25.3,83654.0,11.792269706726074,22.53390312194824,24.584583282470703,41.08924102783203
36089,NY,St. Lawrence County,5.0,36.7,25.1,17061.0,11.338738441467283,36.814266204833984,28.03773498535156,23.80925750732422
36091,NY,Saratoga County,2.0,37.5,28.4,67456.0,5.972026348114014,24.864118576049805,27.782344818115234,41.38151168823242
36093,NY,Schenectady County,2.0,37.8,27.5,34238.0,9.293648719787598,29.52613067626953,29.08460235595703,32.09561920166016
36095,NY,Schoharie County,2.0,39.9,26.3,5005.0,10.345600128173828,35.72549057006836,31.494016647338867,22.434892654418945
36097,NY,Schuyler County,7.0,39.8,27.0,3103.0,9.585002899169922,33.487037658691406,33.47191619873047,23.456043243408203
36099,NY,Seneca County,3.0,39.0,25.9,5207.0,15.208417892456056,35.21651077270508,28.50263023376465,21.07244110107422
36101,NY,Steuben County,3.0,40.0,27.6,16099.0,9.510031700134276,36.73589324951172,30.108980178833008,23.645095825195312
36103,NY,Suffolk County,1.0,39.6,27.4,374665.0,9.418514251708984,27.348711013793945,26.887243270874023,36.34553146362305
36105,NY,Sullivan County,4.0,35.5,25.7,13152.0,13.257732391357422,33.80363845825195,28.16373443603516,24.77489280700684
36107,NY,Tioga County,2.0,42.5,27.7,9022.0,8.830988883972168,35.94650650024414,29.219507217407227,26.00299835205078
36109,NY,Tompkins County,2.0,29.5,21.6,31990.0,5.564291954040527,18.983169555664062,21.93428611755371,53.518253326416016
36111,NY,Ulster County,2.0,35.0,26.7,42247.0,9.262616157531738,29.73346710205078,28.553651809692383,32.45026397705078
36113,NY,Warren County,2.0,37.4,27.8,14993.0,8.057199478149414,30.633663177490234,29.96466827392578,31.34446907043457
36115,NY,Washington County,2.0,38.9,24.6,9235.0,12.091038703918455,38.73799896240234,28.645092010498047,20.52587127685547
36117,NY,Wayne County,1.0,38.5,29.1,14467.0,10.848953247070312,33.68745422363281,32.828487396240234,22.635103225708008
36119,NY,Westchester County,1.0,32.2,20.6,326933.0,11.935237884521484,19.22698211669922,19.91695213317871,48.92082595825195
36121,NY,Wyoming County,4.0,40.5,25.2,5131.0,10.119519233703612,40.00275421142578,32.20473098754883,17.672992706298828
36123,NY,Yates County,1.0,38.4,25.7,4201.0,13.626821517944336,32.64559555053711,28.531158447265625,25.19642448425293
37001,NC,Alamance County,2.0,28.7,26.2,27290.0,13.694116592407228,27.65581703186035,33.81207275390625,24.83799362182617
37003,NC,Alexander County,2.0,28.0,23.8,3812.0,17.6091251373291,38.6588134765625,29.52249526977539,14.209565162658691
37005,NC,Alleghany County,10.0,23.8,24.6,1460.0,22.515140533447266,28.951431274414062,31.195819854736328,17.337608337402344
37007,NC,Anson County,4.0,29.9,22.6,2032.0,19.263864517211918,40.2098503112793,29.24554443359375,11.280741691589355
37009,NC,Ashe County,10.0,26.1,23.2,4002.0,14.875221252441406,31.78424072265625,33.68048858642578,19.660051345825195
37011,NC,Avery County,7.0,28.1,24.3,2755.0,16.444011688232422,30.201141357421875,32.67787551879883,20.676973342895508
37013,NC,Beaufort County,5.0,30.4,25.2,7031.0,12.294410705566406,32.528533935546875,34.60052490234375,20.576528549194336
37015,NC,Bertie County,11.0,22.9,18.3,1964.0,21.624061584472656,38.11475372314453,26.618505477905277,13.642678260803224
37017,NC,Bladen County,6.0,26.8,25.5,3791.0,18.66421890258789,33.377830505371094,32.14300537109375,15.814943313598633
37019,NC,Brunswick County,2.0,31.2,29.0,31048.0,8.734288215637207,27.9099063873291,33.49650573730469,29.85930061340332
37021,NC,Buncombe County,2.0,29.6,28.4,75737.0,8.935876846313477,23.231584548950195,27.69634246826172,40.13619613647461
37023,NC,Burke County,2.0,25.3,24.4,10721.0,18.36553192138672,31.41367721557617,33.7825813293457,16.438209533691406
37025,NC,Cabarrus County,1.0,26.7,29.0,44201.0,10.07465934753418,25.17532539367676,32.460113525390625,32.28990173339844
37027,NC,Caldwell County,2.0,27.0,23.7,9294.0,20.04236602783203,32.49449157714844,31.713268280029297,15.749873161315918
37029,NC,Camden County,3.0,27.5,31.9,1274.0,13.489184379577637,29.39674949645996,39.997314453125,17.11675453186035
37031,NC,Carteret County,5.0,29.6,32.6,15182.0,8.394460678100586,25.6411247253418,36.88736343383789,29.077049255371094
37033,NC,Caswell County,7.0,27.0,24.2,2664.0,19.557283401489254,33.616512298583984,30.88842391967773,15.937780380249023
37035,NC,Catawba County,2.0,27.2,26.5,24663.0,14.113061904907228,29.992206573486328,33.279537200927734,22.61519432067871
37037,NC,Chatham County,2.0,27.3,23.6,22117.0,11.10004425048828,21.16191291809082,25.373992919921875,42.364051818847656
37039,NC,Cherokee County,12.0,28.7,27.5,4095.0,12.797992706298828,33.84915542602539,34.32315444946289,19.029695510864254
37041,NC,Chowan County,4.0,25.5,23.1,2296.0,13.233905792236328,33.377384185791016,31.716066360473636,21.672645568847656
37043,NC,Clay County,12.0,26.1,27.3,1984.0,11.843361854553224,33.40496826171875,31.0649471282959,23.686723709106445
37045,NC,Cleveland County,3.0,25.8,24.8,11745.0,15.775065422058104,34.39996337890625,32.25473403930664,17.570236206054688
37047,NC,Columbus County,6.0,24.6,24.9,5442.0,17.01603889465332,36.34910202026367,32.82407760620117,13.81078052520752
37049,NC,Craven County,2.0,33.3,32.8,17032.0,11.221146583557127,26.024045944213867,37.50463104248047,25.250173568725582
37051,NC,Cumberland County,2.0,36.9,37.5,52502.0,9.0360746383667,25.94362449645996,39.52250671386719,25.49779510498047
37053,NC,Currituck County,1.0,35.1,29.8,4411.0,9.491886138916016,28.78425025939941,38.25485610961914,23.46900749206543
37055,NC,Dare County,3.0,32.7,33.3,9359.0,5.774083614349365,22.81059837341309,36.68546676635742,34.72985076904297
37057,NC,Davidson County,2.0,27.5,26.1,21469.0,16.086196899414062,32.81869888305664,32.619041442871094,18.476062774658203
37059,NC,Davie County,2.0,30.1,25.8,7259.0,12.21843719482422,31.9683780670166,31.802997589111328,24.01018714904785
37061,NC,Duplin County,6.0,26.3,23.7,4828.0,24.03277587890625,31.838228225708008,32.03116989135742,12.097825050354004
37063,NC,Durham County,2.0,25.3,23.6,103332.0,11.6415376663208,17.718263626098633,22.420238494873047,48.2199592590332
37065,NC,Edgecombe County,2.0,28.2,20.2,4928.0,18.877635955810547,37.46903610229492,30.090272903442383,13.563054084777832
37067,NC,Forsyth County,2.0,29.4,26.4,85565.0,10.770709991455078,25.70292091369629,29.526670455932617,33.999698638916016
37069,NC,Franklin County,1.0,25.7,25.9,10128.0,13.825124740600586,29.79822158813477,34.40225601196289,21.97439765930176
37071,NC,Gaston County,1.0,24.3,27.7,32173.0,15.17392921447754,30.68106842041016,32.91654586791992,21.228456497192383
37073,NC,Gates County,1.0,25.0,25.6,1196.0,10.946285247802734,37.93516159057617,36.81062316894531,14.307931900024414
37075,NC,Graham County,12.0,26.4,21.1,786.0,18.144432067871094,36.25596237182617,32.66984558105469,12.929758071899414
37077,NC,Granville County,3.0,26.2,25.9,9431.0,15.67438507080078,30.64215850830078,31.16973114013672,22.51372718811035
