fips,2003_rural_urban_continuum_code,less_than_a_high_school_diploma_1970,percent_of_adults_with_less_than_a_high_school_diploma_1970
31109,2.0,23922.0,28.1
31111,5.0,6477.0,39.6
31113,9.0,315.0,52.2
31115,9.0,285.0,52.2
31117,9.0,162.0,50.0
31119,5.0,7096.0,45.8
31121,7.0,2248.0,45.6
31123,9.0,1780.0,51.4
31125,9.0,1726.0,55.0
31127,7.0,2057.0,40.5
31129,9.0,2150.0,47.6
31131,6.0,4457.0,47.1
31133,9.0,1349.0,46.2
31135,9.0,960.0,45.5
31137,7.0,2212.0,38.9
31139,9.0,2590.0,52.7
31141,5.0,6102.0,44.1
31143,9.0,1734.0,43.2
31145,7.0,2857.0,41.0
31147,7.0,3815.0,49.1
31149,9.0,714.0,51.0
31151,6.0,3663.0,47.7
31153,2.0,7413.0,26.3
31155,2.0,4650.0,47.7
31157,5.0,8452.0,44.3
31159,2.0,3516.0,46.7
31161,9.0,2006.0,46.5
31163,9.0,1594.0,57.8
31165,9.0,558.0,47.0
31167,9.0,1780.0,55.1
31169,9.0,2434.0,49.6
31171,9.0,242.0,46.4
31173,8.0,2005.0,54.9
31175,9.0,1848.0,51.8
31177,2.0,3068.0,42.3
31179,6.0,2243.0,45.6
31181,9.0,1696.0,49.7
31183,9.0,305.0,52.4
31185,7.0,3205.0,41.0
32001,6.0,2282.0,41.4
32003,1.0,50444.0,34.8
32005,4.0,1254.0,29.8
32007,5.0,3197.0,42.3
32009,9.0,198.0,61.9
32011,9.0,225.0,39.9
32013,7.0,1799.0,48.9
32015,7.0,523.0,37.3
32017,8.0,575.0,42.6
32019,6.0,1963.0,43.6
32021,7.0,1602.0,44.0
32023,6.0,1299.0,40.6
32027,8.0,680.0,42.9
32029,2.0,157.0,38.7
32031,2.0,21357.0,31.3
32033,7.0,2394.0,45.5
32510,3.0,2271.0,26.1
33001,4.0,8154.0,44.2
33003,8.0,4074.0,36.8
33005,4.0,12161.0,43.0
33007,7.0,10610.0,54.7
33009,5.0,11303.0,39.2
33011,2.0,53794.0,44.8
33013,4.0,18162.0,40.0
33015,1.0,25312.0,34.6
33017,1.0,16660.0,46.8
33019,7.0,8479.0,48.5
34001,2.0,59066.0,55.6
34003,1.0,211120.0,39.9
34005,1.0,63249.0,40.4
34007,1.0,127937.0,50.9
34009,3.0,20540.0,54.8
34011,3.0,40114.0,60.0
34013,1.0,270323.0,50.7
34015,1.0,46703.0,51.3
34017,1.0,231977.0,63.7
34019,1.0,17043.0,43.4
34021,2.0,81073.0,47.2
34023,1.0,140034.0,45.0
34025,1.0,99109.0,39.9
34027,1.0,69049.0,33.0
34029,1.0,62302.0,50.8
34031,1.0,148632.0,55.9
34033,1.0,18392.0,55.2
34035,1.0,40276.0,36.7
34037,1.0,18179.0,42.7
34039,1.0,138789.0,43.0
34041,2.0,21591.0,51.5
35001,2.0,52357.0,33.8
35003,9.0,726.0,56.9
35005,5.0,10355.0,47.0
35006,6.0,16711.331206126357,55.301340140395546
35007,7.0,3499.0,53.2
35009,5.0,7735.0,42.1
35011,9.0,979.0,63.2
35013,3.0,13849.0,45.8
35015,5.0,11076.0,51.5
35017,7.0,5586.0,51.5
35019,7.0,1521.0,65.1
35021,9.0,434.0,59.0
35023,7.0,1442.0,61.0
35025,5.0,12721.0,49.9
35027,7.0,2118.0,48.5
35028,6.0,942.0,11.8
35029,6.0,3633.0,59.9
35031,4.0,10708.0,60.3
35033,8.0,1643.0,74.5
35035,4.0,6407.0,35.0
35037,7.0,3308.0,54.7
35039,6.0,7281.0,64.9
35041,7.0,3740.0,48.7
35043,2.0,4755.0,60.6
35045,3.0,11509.0,49.1
35047,6.0,6460.0,63.2
35049,3.0,10575.0,39.5
35051,6.0,2974.0,63.2
35053,6.0,2488.0,54.8
35055,7.0,5137.0,61.3
35057,2.0,1732.0,61.4
35059,9.0,1420.0,49.9
35061,2.0,10098.0,55.2
36001,2.0,70521.0,43.6
36003,7.0,9685.0,42.2
36005,1.0,505578.0,60.3
36007,2.0,49881.0,40.5
36009,4.0,20787.0,47.7
36011,4.0,20246.0,48.3
36013,4.0,38681.0,46.9
36015,3.0,22497.0,41.2
36017,6.0,11566.0,46.2
36019,5.0,17406.0,49.7
36021,6.0,14920.0,49.7
36023,4.0,10158.0,43.9
36025,6.0,11271.0,45.1
36027,2.0,52120.0,42.0
36029,1.0,304365.0,49.6
36031,6.0,9546.0,49.5
36033,5.0,12512.0,55.3
36035,4.0,16860.0,55.1
36037,4.0,13951.0,44.2
36039,6.0,9893.0,50.3
36041,8.0,1481.0,51.9
36043,2.0,20057.0,52.3
36045,4.0,22290.0,46.6
36047,1.0,877093.0,58.8
36049,6.0,6435.0,53.5
36051,1.0,13241.0,47.8
36053,2.0,13662.0,44.4
36055,1.0,162315.0,42.2
36057,4.0,18637.0,55.1
36059,1.0,271540.0,34.2
36061,1.0,468098.0,45.4
36063,1.0,63193.0,49.5
36065,2.0,74294.0,49.6
36067,2.0,99479.0,39.9
36069,1.0,17791.0,41.8
36071,2.0,54856.0,45.4
36073,1.0,10936.0,54.7
36075,2.0,26475.0,52.5
36077,6.0,13056.0,44.0
36079,1.0,9983.0,32.9
36081,1.0,607049.0,48.4
36083,2.0,40946.0,49.8
36085,1.0,77020.0,47.7
36087,1.0,43642.0,36.1
36089,5.0,26897.0,48.9
36091,2.0,27105.0,42.7
36093,2.0,37374.0,39.9
36095,2.0,6399.0,48.4
36097,6.0,4248.0,47.2
36099,6.0,10043.0,49.8
36101,4.0,24707.0,45.5
36103,1.0,238771.0,41.0
36105,4.0,15264.0,49.7
36107,2.0,9158.0,38.5
36109,3.0,10022.0,28.6
36111,3.0,35378.0,45.5
36113,3.0,11620.0,43.1
36115,3.0,13815.0,49.5
36117,1.0,22169.0,51.9
36119,1.0,188188.0,35.5
36121,6.0,10377.0,50.2
36123,6.0,4911.0,46.0
37001,3.0,32349.0,61.4
37003,2.0,7740.0,73.9
37005,9.0,3507.0,71.9
37007,1.0,8632.0,69.8
37009,9.0,8321.0,74.2
37011,8.0,4610.0,68.7
37013,6.0,12804.0,65.2
37015,9.0,8053.0,76.0
37017,6.0,9724.0,72.3
37019,2.0,8842.0,70.5
37021,2.0,45368.0,53.3
37023,2.0,22570.0,67.6
37025,1.0,29176.0,69.7
37027,2.0,20419.0,69.4
37029,8.0,2164.0,74.8
37031,4.0,10261.0,59.7
37033,8.0,7139.0,75.0
37035,2.0,29514.0,60.4
37037,2.0,10437.0,65.8
37039,9.0,6754.0,72.1
37041,7.0,3885.0,67.8
37043,9.0,2306.0,75.7
37045,4.0,25270.0,66.2
37047,6.0,17053.0,70.3
37049,5.0,14679.0,52.6
37051,2.0,37017.0,44.9
37053,1.0,2921.0,73.6
37055,5.0,2782.0,66.5
37057,4.0,36528.0,70.0
37059,2.0,7589.0,71.3
37061,6.0,13377.0,66.4
37063,2.0,36715.0,52.8
37065,3.0,18273.0,69.9
37067,2.0,62862.0,54.4
37069,2.0,10696.0,74.8
37071,1.0,56245.0,71.0
37073,8.0,3510.0,76.7
37075,9.0,2756.0,76.6
37077,6.0,12382.0,71.5
37079,3.0,5208.0,72.6
37081,2.0,84297.0,55.2
37083,4.0,19580.0,70.4
37085,4.0,18012.0,71.6
37087,2.0,15579.0,64.3
37089,2.0,14450.0,56.9
37091,7.0,8003.0,66.4
37093,2.0,5213.0,70.6
37095,9.0,2323.0,77.3
37097,4.0,26328.0,66.2
37099,6.0,7074.0,66.5
37101,2.0,23205.0,69.4
37103,8.0,3420.0,68.8
37105,4.0,10006.0,61.9
37107,4.0,18419.0,64.4
37109,4.0,12767.0,71.4
37111,6.0,12005.0,70.7
37113,7.0,6520.0,68.5
37115,2.0,6633.0,72.3
37117,6.0,9240.0,72.4
37119,1.0,86382.0,46.4
37121,9.0,5463.0,68.7
37123,6.0,7302.0,70.4
37125,4.0,12868.0,61.1
37127,3.0,20764.0,67.2
37129,2.0,22408.0,50.0
37131,9.0,9062.0,76.5
37133,3.0,15368.0,47.3
37135,2.0,10965.0,42.4
37137,9.0,3744.0,72.6
37139,7.0,8561.0,62.6
37141,2.0,6779.0,70.8
37143,9.0,3007.0,63.9
37145,2.0,9668.0,70.0
37147,3.0,21560.0,61.7
37149,8.0,4418.0,62.5
37151,2.0,29789.0,70.7
37153,4.0,14840.0,70.4
37155,4.0,28166.0,71.8
37157,2.0,27961.0,69.2
37159,4.0,34848.0,67.4
37161,4.0,18720.0,69.5
37163,6.0,16096.0,67.5
37165,6.0,8511.0,67.4
37167,6.0,16000.0,65.9
37169,2.0,9524.0,72.3
37171,4.0,20192.0,69.4
37173,8.0,3120.0,70.6
37175,6.0,5649.0,54.1
37177,9.0,1695.0,81.4
37179,1.0,18914.0,67.0
37181,4.0,11802.0,68.4
37183,2.0,54276.0,46.4
37185,8.0,5953.0,71.0
37187,7.0,4431.0,63.5
37189,6.0,6565.0,61.4
37191,3.0,25120.0,59.6
37193,6.0,19246.0,71.3
37195,4.0,19607.0,66.3
37197,2.0,10050.0,70.5
37199,8.0,5416.0,74.7
38001,9.0,1110.0,52.3
38003,6.0,3920.0,49.6
38005,9.0,2620.0,60.4
38007,9.0,424.0,70.1
38009,9.0,2879.0,53.6
38011,9.0,994.0,47.1
38013,9.0,1611.0,58.9
38015,3.0,8259.0,40.3
38017,3.0,12900.0,35.4
38019,9.0,2432.0,53.4
38021,9.0,2197.0,54.3
38023,9.0,1425.0,54.3
38025,9.0,1616.0,65.6
38027,9.0,1306.0,56.0
38029,8.0,2515.0,69.5
38031,9.0,1361.0,53.4
38033,9.0,750.0,52.3
38035,3.0,9869.0,36.5
38037,8.0,1765.0,65.8
38039,9.0,1477.0,58.5
38041,9.0,1524.0,57.4
38043,8.0,1581.0,67.0
38045,9.0,2367.0,57.8
38047,9.0,1773.0,77.8
38049,9.0,2792.0,56.4
38051,9.0,2445.0,73.8
38053,9.0,1797.0,54.7
38055,8.0,3537.0,56.1
38057,6.0,2558.0,72.5
38059,3.0,6125.0,59.7
38061,9.0,2503.0,54.0
38063,8.0,2077.0,57.5
38065,8.0,844.0,71.6
38067,9.0,3279.0,53.6
38069,7.0,2012.0,58.5
38071,7.0,3327.0,47.7
38073,8.0,2184.0,51.3
38075,9.0,1034.0,48.4
38077,6.0,5023.0,53.2
38079,9.0,3198.0,64.4
38081,9.0,1845.0,55.8
38083,9.0,1334.0,69.3
38085,8.0,919.0,60.5
38087,9.0,364.0,50.6
38089,7.0,5114.0,57.0
38091,8.0,1007.0,46.5
38093,7.0,7158.0,54.9
38095,9.0,1355.0,51.4
38097,8.0,2624.0,47.6
38099,6.0,5649.0,60.6
38101,5.0,10203.0,37.8
38103,9.0,2513.0,56.6
38105,7.0,4656.0,46.3
39001,6.0,7177.0,66.8
39003,3.0,27480.0,46.8
39005,4.0,9791.0,43.1
39007,4.0,25537.0,48.1
39009,4.0,9833.0,42.2
39011,4.0,9407.0,46.0
39013,3.0,26463.0,55.4
39015,1.0,8536.0,58.8
39017,1.0,59777.0,52.2
39019,2.0,6072.0,52.0
39021,6.0,7846.0,47.2
39023,3.0,41310.0,49.2
39025,1.0,27112.0,56.7
39027,6.0,7393.0,44.5
39029,4.0,32157.0,53.0
39031,6.0,9200.0,48.2
39033,4.0,12096.0,44.3
39035,1.0,448233.0,46.4
39037,6.0,13406.0,50.0
39039,4.0,8277.0,45.3
39041,1.0,8507.0,38.7
39043,3.0,17375.0,43.1
39045,1.0,17592.0,44.4
39047,6.0,7625.0,53.0
39049,1.0,165662.0,38.9
39051,2.0,7351.0,42.9
39053,6.0,8882.0,62.0
39055,1.0,12199.0,38.1
39057,2.0,22949.0,37.6
39059,6.0,11945.0,53.7
39061,1.0,244457.0,49.1
39063,4.0,12013.0,36.7
39065,6.0,7394.0,46.4
39067,6.0,5226.0,53.3
39069,6.0,6802.0,47.0
39071,6.0,8837.0,53.4
39073,6.0,6124.0,54.7
39075,7.0,7482.0,66.4
39077,4.0,11389.0,44.2
39079,7.0,9085.0,60.1
39081,3.0,29570.0,54.1
39083,4.0,9230.0,40.3
39085,1.0,40305.0,39.7
39087,2.0,17520.0,56.3
39089,1.0,25280.0,44.1
39091,4.0,8850.0,44.8
39093,1.0,61133.0,47.4
39095,2.0,126658.0,48.3
39097,1.0,8350.0,54.1
39099,2.0,83044.0,49.0
39101,4.0,16338.0,46.9
39103,1.0,17125.0,40.4
39105,6.0,6840.0,60.3
39107,7.0,9079.0,51.2
39109,2.0,20280.0,44.5
39111,8.0,4805.0,55.0
39113,2.0,143204.0,44.5
39115,6.0,3659.0,52.2
39117,1.0,5164.0,45.4
39119,4.0,21041.0,50.0
39121,6.0,3170.0,54.2
39123,2.0,9848.0,48.3
39125,6.0,4692.0,48.1
39127,6.0,8296.0,56.2
39129,1.0,10052.0,47.4
39131,7.0,6280.0,61.7
39133,2.0,24511.0,43.2
39135,2.0,9387.0,50.5
39137,6.0,7118.0,47.8
39139,3.0,33569.0,48.8
39141,4.0,18941.0,55.2
39143,4.0,14392.0,45.2
39145,4.0,26017.0,60.0
39147,4.0,14128.0,45.3
39149,4.0,9341.0,48.6
39151,2.0,96721.0,47.6
39153,2.0,133153.0,44.6
39155,2.0,57843.0,46.5
39157,4.0,21627.0,50.0
39159,1.0,5889.0,45.1
39161,6.0,6920.0,42.5
39163,9.0,3166.0,61.5
39165,1.0,22689.0,54.6
39167,3.0,13735.0,44.8
39169,4.0,20628.0,46.4
39171,7.0,7930.0,43.4
39173,2.0,17030.0,40.2
39175,7.0,5290.0,45.2
40001,6.0,6094.0,73.7
40003,9.0,2058.0,42.9
40005,7.0,4784.0,74.1
40007,9.0,1869.0,49.5
40009,7.0,6051.0,59.8
40011,6.0,3993.0,55.3
40013,6.0,8799.0,59.2
40015,6.0,9965.0,61.0
40017,1.0,7304.0,42.0
40019,5.0,11962.0,53.7
40021,6.0,7168.0,62.4
40023,7.0,6412.0,71.3
40025,9.0,1079.0,45.4
40027,1.0,13630.0,35.5
40029,9.0,2267.0,68.2
40031,3.0,16811.0,37.9
40033,6.0,2475.0,58.2
40035,6.0,5354.0,56.8
40037,2.0,15667.0,60.5
40039,7.0,5142.0,44.4
40041,6.0,6890.0,64.2
40043,9.0,2034.0,55.8
40045,9.0,1820.0,55.4
40047,5.0,13022.0,41.4
40049,6.0,9195.0,60.6
40051,1.0,9798.0,56.5
40053,9.0,1950.0,41.3
40055,7.0,3095.0,60.1
40057,9.0,2033.0,63.4
40059,9.0,1477.0,47.2
40061,6.0,4153.0,73.0
40063,7.0,5747.0,67.1
40065,5.0,6895.0,45.0
40067,8.0,2904.0,62.2
40069,7.0,3354.0,71.8
40071,5.0,12195.0,41.8
40073,6.0,3746.0,49.7
40075,6.0,4510.0,56.2
40077,7.0,3135.0,66.5
40079,2.0,12532.0,67.2
40081,1.0,6807.0,57.7
40083,1.0,5930.0,53.2
40085,9.0,2211.0,64.8
40087,1.0,4991.0,60.3
40089,7.0,11048.0,70.3
40091,6.0,5081.0,66.9
40093,9.0,2407.0,51.8
40095,6.0,3168.0,63.7
40097,6.0,8066.0,58.4
40099,7.0,4115.0,61.8
40101,4.0,19203.0,56.1
40103,6.0,3119.0,50.9
40105,6.0,3983.0,64.2
40107,6.0,4194.0,66.4
40109,1.0,111631.0,39.3
40111,2.0,12223.0,59.7
40113,2.0,9607.0,53.6
40115,6.0,9006.0,52.7
40117,2.0,4107.0,57.6
40119,4.0,8718.0,38.3
40121,5.0,13429.0,59.2
40123,7.0,8866.0,54.4
40125,4.0,13476.0,53.8
40127,9.0,3900.0,69.1
40129,9.0,1764.0,62.0
40131,2.0,8459.0,52.7
40133,7.0,9591.0,62.7
40135,2.0,8433.0,67.3
40137,4.0,11439.0,52.3
40139,7.0,3845.0,45.4
40141,6.0,4454.0,59.0
40143,2.0,85134.0,38.6
40145,2.0,7281.0,59.7
40147,4.0,8032.0,32.1
40149,7.0,4123.0,55.6
40151,7.0,3062.0,45.4
40153,7.0,4465.0,48.2
41001,7.0,4074.0,46.4
41003,3.0,5939.0,25.1
41005,1.0,32953.0,36.3
41007,4.0,7562.0,45.1
41009,1.0,7519.0,47.9
41011,5.0,15521.0,50.1
41013,6.0,2635.0,46.3
41015,7.0,3616.0,48.0
41017,3.0,6685.0,38.5
41019,4.0,19230.0,49.3
41021,9.0,379.0,29.9
41023,9.0,1852.0,46.1
41025,7.0,1837.0,45.2
41027,6.0,3545.0,46.2
41029,3.0,22996.0,42.9
41031,6.0,1954.0,43.8
41033,4.0,10718.0,49.6
41035,5.0,10865.0,40.3
41037,7.0,1579.0,44.0
41039,2.0,42092.0,38.1
41041,4.0,7358.0,46.1
41043,4.0,17778.0,46.2
41045,6.0,5554.0,45.4
41047,2.0,32382.0,38.9
41049,6.0,1041.0,40.3
41051,1.0,125132.0,39.0
41053,2.0,7836.0,41.7
41055,9.0,507.0,39.9
41057,6.0,5174.0,49.4
41059,5.0,10880.0,42.9
41061,7.0,4302.0,40.9
41063,9.0,1492.0,39.8
41065,6.0,4990.0,42.5
41067,1.0,23670.0,28.3
41069,9.0,521.0,47.9
41071,1.0,9789.0,44.6
42001,4.0,16667.0,56.1
42003,1.0,420114.0,45.2
42005,1.0,24294.0,56.0
42007,1.0,59192.0,50.4
42009,6.0,13137.0,55.2
42011,2.0,99849.0,56.7
42013,3.0,40088.0,51.0
42015,6.0,13582.0,44.2
42017,1.0,87236.0,40.9
42019,1.0,30251.0,44.6
42021,3.0,57055.0,54.8
42023,7.0,1826.0,46.5
42025,2.0,17347.0,56.2
42027,3.0,14693.0,33.8
42029,1.0,55814.0,37.9
42031,6.0,10129.0,50.2
42033,4.0,23577.0,55.4
42035,6.0,9663.0,46.9
42037,4.0,14715.0,47.5
42039,4.0,19181.0,43.0
42041,2.0,33563.0,39.4
42043,2.0,60811.0,46.8
42045,1.0,132765.0,39.6
42047,7.0,9681.0,47.7
42049,2.0,58432.0,41.6
42051,1.0,51175.0,57.6
42053,9.0,1586.0,53.4
42055,4.0,29864.0,53.7
42057,8.0,3806.0,64.7
42059,6.0,12369.0,60.2
42061,6.0,11701.0,53.7
42063,4.0,20222.0,49.6
42065,7.0,13550.0,52.8
42067,6.0,5380.0,58.1
42069,2.0,73954.0,52.0
42071,2.0,97325.0,56.1
42073,4.0,30147.0,49.8
42075,3.0,29732.0,52.9
42077,2.0,75960.0,50.5
42079,2.0,111859.0,53.1
42081,3.0,28233.0,44.9
42083,7.0,13384.0,45.0
42085,2.0,30136.0,43.5
42087,4.0,13576.0,53.4
42089,4.0,11593.0,44.4
42091,1.0,130465.0,36.8
42093,6.0,5302.0,52.9
42095,2.0,67682.0,54.5
42097,4.0,32687.0,54.4
42099,2.0,8698.0,54.8
42101,1.0,674138.0,60.1
42103,1.0,3435.0,46.1
42105,9.0,4469.0,49.5
42107,4.0,55832.0,56.1
42109,7.0,8880.0,57.3
42111,4.0,25838.0,58.7
42113,8.0,1702.0,50.3
42115,6.0,9068.0,47.6
42117,6.0,9623.0,47.4
42119,4.0,7607.0,49.2
42121,4.0,17399.0,49.0
42123,6.0,12358.0,44.9
42125,1.0,62542.0,51.4
42127,6.0,9325.0,52.7
42129,1.0,103430.0,47.9
42131,2.0,4616.0,44.3
42133,2.0,84974.0,55.2
44001,1.0,11904.0,47.5
44003,1.0,37448.0,48.0
44005,1.0,18902.0,43.0
44007,1.0,195373.0,58.0
44009,1.0,17462.0,43.4
45001,6.0,8035.0,71.5
45003,2.0,26495.0,56.6
45005,6.0,3414.0,70.2
45007,3.0,39670.0,68.3
45009,7.0,5384.0,72.5
45011,6.0,6075.0,71.1
45013,5.0,9206.0,49.7
45015,2.0,14715.0,60.7
45017,2.0,3906.0,73.1
45019,2.0,57033.0,49.6
45021,4.0,14138.0,73.1
45023,6.0,11309.0,72.9
45025,6.0,12004.0,71.5
45027,6.0,8997.0,78.3
45029,6.0,10226.0,73.8
45031,3.0,17847.0,67.8
45033,6.0,9289.0,70.4
45035,2.0,8737.0,56.0
45037,2.0,5474.0,72.4
45039,2.0,7035.0,73.0
45041,3.0,28768.0,64.4
45043,4.0,11129.0,71.4
45045,2.0,74102.0,57.8
45047,4.0,17413.0,64.5
45049,6.0,5665.0,72.1
45051,3.0,21931.0,62.8
45053,6.0,4298.0,75.0
45055,2.0,10454.0,59.7
45057,4.0,15434.0,69.4
45059,2.0,19437.0,73.8
45061,6.0,6005.0,72.1
45063,2.0,25447.0,55.8
45065,8.0,2881.0,76.6
45067,6.0,10082.0,68.3
45069,6.0,9862.0,74.9
45071,6.0,11279.0,68.9
45073,6.0,16339.0,74.0
45075,4.0,22424.0,67.4
45077,2.0,18943.0,64.4
45079,2.0,49856.0,46.7
45081,2.0,5418.0,71.3
45083,2.0,61085.0,64.8
45085,3.0,20283.0,57.6
45087,6.0,11384.0,72.2
45089,6.0,11370.0,74.1
45091,1.0,28278.0,66.3
46003,9.0,1241.0,54.0
46005,7.0,4820.0,42.2
46007,9.0,773.0,52.0
46009,9.0,2620.0,55.9
46011,7.0,3817.0,39.0
46013,5.0,7706.0,42.2
46015,9.0,1548.0,48.2
46017,9.0,442.0,64.4
46019,6.0,1973.0,44.7
46021,9.0,932.0,59.6
46023,9.0,3168.0,57.8
46025,9.0,1846.0,54.4
46027,6.0,1734.0,33.1
46029,7.0,4835.0,46.3
46031,9.0,1470.0,62.6
46033,8.0,1164.0,43.1
46035,7.0,4267.0,46.0
46037,9.0,2835.0,55.8
46039,9.0,1805.0,54.4
46041,9.0,1373.0,59.0
46043,9.0,1703.0,66.7
46045,9.0,1976.0,63.7
46047,7.0,2473.0,50.2
46049,9.0,1080.0,49.9
46051,7.0,2869.0,57.4
46053,9.0,2253.0,57.4
46055,8.0,542.0,37.4
46057,9.0,1653.0,53.6
46059,9.0,1499.0,46.6
46061,8.0,1159.0,56.8
46063,9.0,527.0,52.6
46065,7.0,1988.0,32.8
46067,8.0,4005.0,64.9
46069,9.0,673.0,48.9
46071,8.0,767.0,53.0
46073,9.0,1074.0,55.9
46075,9.0,496.0,50.3
46077,9.0,2318.0,50.2
46079,6.0,2603.0,43.4
46081,6.0,3759.0,43.4
46083,3.0,3404.0,50.0
46085,9.0,1175.0,54.6
46087,3.0,2142.0,52.3
46089,9.0,2074.0,71.3
46091,9.0,1991.0,58.0
46093,3.0,2860.0,36.2
46095,9.0,537.0,45.3
46097,8.0,1394.0,52.7
46099,3.0,18237.0,37.5
46101,8.0,1929.0,47.8
46102,7.0,2153.0,67.3
46103,3.0,9924.0,34.6
46105,9.0,1373.0,51.0
46107,9.0,1258.0,53.0
46109,9.0,3919.0,60.8
46111,9.0,1116.0,52.9
46115,7.0,2990.0,48.4
46117,9.0,637.0,51.1
46119,9.0,550.0,45.0
46121,9.0,1610.0,60.0
46123,7.0,2214.0,49.7
46125,3.0,3191.0,53.0
46127,3.0,2813.0,51.3
46129,7.0,2251.0,52.0
46135,7.0,4858.0,47.3
46137,9.0,703.0,61.3
47001,2.0,15196.0,45.3
47003,6.0,8804.0,60.8
47005,7.0,5032.0,69.2
47007,8.0,2950.0,74.3
47009,2.0,19507.0,54.2
47011,3.0,16281.0,61.6
47013,6.0,11482.0,78.5
47015,1.0,3707.0,73.9
47017,6.0,10711.0,69.7
47019,3.0,15094.0,63.1
47021,1.0,4727.0,65.9
47023,3.0,3998.0,73.4
47025,6.0,8037.0,76.0
47027,8.0,3115.0,81.8
47029,6.0,10027.0,74.0
47031,4.0,9624.0,53.8
47033,8.0,5731.0,69.4
47035,7.0,8158.0,73.4
47037,1.0,119190.0,49.2
47039,9.0,4129.0,72.2
47041,6.0,4910.0,73.6
47043,1.0,8612.0,69.3
47045,5.0,12482.0,71.7
47047,1.0,7876.0,76.8
47049,9.0,5353.0,81.2
47051,6.0,8604.0,58.3
47053,4.0,17681.0,63.6
47055,6.0,8521.0,65.2
47057,3.0,5935.0,77.8
47059,6.0,17426.0,65.6
47061,8.0,4677.0,81.4
47063,3.0,12635.0,60.1
47065,2.0,70526.0,49.6
47067,8.0,3107.0,84.0
47069,6.0,9082.0,74.0
47071,6.0,7439.0,71.2
47073,3.0,12964.0,69.3
47075,6.0,7348.0,74.7
47077,6.0,7701.0,76.4
47079,7.0,9281.0,63.9
47081,1.0,5396.0,76.8
47083,8.0,2476.0,73.9
47085,6.0,4761.0,62.1
47087,8.0,4175.0,85.7
47089,3.0,8571.0,63.7
47091,6.0,4939.0,74.9
47093,2.0,73974.0,49.0
47095,9.0,3197.0,78.1
47097,6.0,8505.0,76.5
47099,6.0,11883.0,72.6
47101,6.0,2707.0,71.5
47103,6.0,9002.0,64.2
47105,2.0,9260.0,66.3
47107,4.0,12723.0,64.1
47109,6.0,7759.0,71.7
47111,1.0,6089.0,81.7
47113,3.0,19965.0,56.1
47115,2.0,7841.0,72.3
47117,6.0,6543.0,63.5
47119,4.0,14844.0,61.4
47121,8.0,2116.0,75.5
47123,6.0,9470.0,75.1
47125,3.0,14815.0,52.3
47127,9.0,1447.0,68.8
47129,6.0,5167.0,71.5
47131,7.0,11429.0,64.2
47133,7.0,6876.0,80.8
47135,8.0,2465.0,75.3
47137,9.0,1746.0,79.9
47139,3.0,4547.0,70.1
47141,4.0,12475.0,67.7
47143,6.0,6244.0,67.6
47145,4.0,13292.0,61.7
47147,1.0,10481.0,63.7
47149,1.0,15745.0,52.7
47151,6.0,6007.0,78.8
47153,2.0,2383.0,71.5
47155,4.0,10679.0,66.8
47157,1.0,181476.0,49.7
47159,1.0,5473.0,72.7
47161,3.0,3333.0,75.7
47163,3.0,38445.0,53.9
47165,1.0,17930.0,58.4
47167,1.0,10017.0,71.2
47169,1.0,2301.0,75.5
47171,3.0,5845.0,67.1
47173,2.0,3925.0,80.6
47175,9.0,1632.0,79.0
47177,6.0,10015.0,65.9
47179,3.0,23398.0,57.3
47181,8.0,5229.0,77.7
47183,7.0,10928.0,67.0
47185,7.0,6986.0,74.1
47187,1.0,10365.0,55.0
47189,1.0,12562.0,60.5
48001,5.0,10833.0,63.6
48003,6.0,2666.0,48.8
48005,5.0,16446.0,61.6
48007,2.0,2892.0,55.1
48009,3.0,1866.0,54.8
48011,3.0,698.0,57.2
48013,1.0,6483.0,66.7
48015,1.0,6388.0,73.0
48017,7.0,2434.0,55.4
48019,1.0,1823.0,58.9
48021,1.0,7460.0,73.0
48023,6.0,2298.0,66.4
48025,4.0,6393.0,60.0
48027,2.0,26673.0,49.4
48029,1.0,211225.0,52.7
48031,8.0,1541.0,66.9
48033,9.0,246.0,54.5
48035,6.0,4985.0,64.9
48037,3.0,20575.0,53.9
48039,1.0,26117.0,46.7
48041,3.0,11589.0,45.5
48043,7.0,1668.0,50.3
48045,9.0,914.0,56.6
48047,6.0,2714.0,68.7
48049,5.0,9187.0,58.0
48051,3.0,4286.0,71.5
48053,6.0,4563.0,60.7
48055,1.0,6890.0,68.2
48057,3.0,4572.0,53.8
48059,3.0,3397.0,63.4
48061,2.0,42191.0,65.1
48063,6.0,3104.0,66.5
48065,3.0,1794.0,48.5
48067,6.0,8532.0,61.1
48069,6.0,2566.0,54.8
48071,1.0,4055.0,62.3
48073,6.0,13652.0,68.7
48075,7.0,2743.0,62.5
48077,3.0,3269.0,64.6
48079,9.0,1695.0,63.5
48081,8.0,1150.0,59.6
48083,6.0,4420.0,63.8
48085,1.0,18358.0,51.9
48087,9.0,1888.0,62.5
48089,6.0,7644.0,74.5
48091,1.0,8860.0,64.6
48093,7.0,5451.0,69.2
48095,8.0,1212.0,63.8
48097,6.0,7133.0,53.7
48099,2.0,6162.0,46.5
48101,9.0,1332.0,67.1
48103,6.0,1368.0,60.1
48105,7.0,1078.0,52.2
48107,3.0,2990.0,62.5
48109,9.0,871.0,56.8
48111,7.0,1873.0,55.8
48113,1.0,301315.0,43.5
48115,7.0,5588.0,63.9
