fips,percent_of_adults_with_less_than_a_high_school_diploma_2015_19,percent_of_adults_with_a_high_school_diploma_only_2015_19,percent_of_adults_with_a_bachelors_degree_or_higher_2015_19,residual_2019,r_net_mig_2019,unemployed_2020,unemployment_rate_2020,med_hh_income_percent_of_state_total_2019,party,cluster
29141,21.859718322753903,38.144474029541016,13.30166244506836,2.0,11.159572135,518.0,6.3,77.51285552978516,REPUBLICAN,3
29143,21.27343368530273,46.65950775146485,12.106697082519531,2.0,-9.316408525,492.0,5.8,73.4030532836914,REPUBLICAN,3
29145,12.86902141571045,34.5284423828125,20.021867752075195,-4.0,0.1546471468,1553.0,5.8,92.81220245361328,REPUBLICAN,3
29147,7.729313850402832,37.66035842895508,28.55997467041016,1.0,-6.363533792,490.0,4.6,82.64749145507812,REPUBLICAN,3
29149,16.917343139648438,42.97883605957031,14.574737548828123,-1.0,0.6639161569,265.0,6.7,61.622657775878906,REPUBLICAN,3
29151,10.114297866821287,43.68125915527344,18.93465614318848,0.0,-3.520739355,254.0,3.6,105.84400939941406,REPUBLICAN,3
29153,17.67786979675293,43.43081665039063,10.985013961791992,0.0,16.991887744,251.0,7.2,62.77821350097656,REPUBLICAN,3
29155,22.2426815032959,43.28852844238281,12.74166774749756,2.0,-27.51005895,501.0,8.0,59.74727630615234,REPUBLICAN,3
29157,12.306289672851562,43.31510162353516,17.684595108032227,2.0,-7.28976829,562.0,5.7,99.40217590332033,REPUBLICAN,3
29159,13.540077209472656,34.78693008422852,17.982471466064453,0.0,-6.01556971,1408.0,6.8,84.55947875976562,REPUBLICAN,3
29161,11.739490509033203,30.44198608398437,29.1416015625,0.0,-0.403931601,943.0,4.8,81.17298126220703,REPUBLICAN,3
29163,15.809196472167969,47.60715103149414,15.614021301269531,0.0,-11.7921965,412.0,5.5,85.55816650390625,REPUBLICAN,3
29165,4.214940071105957,22.05063819885254,43.12972259521485,2.0,11.139963896,3183.0,5.4,147.1999969482422,REPUBLICAN,3
29167,11.597051620483398,39.00736999511719,19.882064819335938,0.0,-2.36160527,670.0,4.7,78.14727783203125,REPUBLICAN,3
29169,7.154707431793213,27.51970100402832,28.2628231048584,0.0,4.4166571068,822.0,5.6,96.94117736816406,REPUBLICAN,3
29171,9.543817520141602,42.797119140625,19.327730178833008,1.0,-11.2240576,100.0,4.4,73.95903778076172,REPUBLICAN,3
29173,10.28704833984375,48.96305465698242,14.88806438446045,1.0,4.7704814292,251.0,4.5,110.5342025756836,REPUBLICAN,3
29175,13.118379592895508,36.25887680053711,15.114654541015623,0.0,-1.495553759,605.0,5.9,83.73507690429688,REPUBLICAN,3
29177,11.884496688842772,45.07281875610352,14.620767593383787,1.0,3.8726801993,753.0,6.9,107.4997787475586,REPUBLICAN,3
29179,20.181699752807617,40.385032653808594,13.692407608032228,-2.0,2.7087316762,166.0,5.7,65.2113265991211,REPUBLICAN,3
29181,20.07770729064941,42.255592346191406,10.16486358642578,2.0,-5.017223304,394.0,7.9,62.3755989074707,REPUBLICAN,3
29183,5.210270404815674,24.60175132751465,38.86287307739258,-13.0,4.880107692,11735.0,5.2,155.53115844726562,REPUBLICAN,3
29185,15.472944259643556,41.13678741455078,13.894071578979492,-1.0,5.4295752156,230.0,6.1,68.52984619140625,REPUBLICAN,3
29186,10.5899076461792,39.3350715637207,19.726762771606445,-2.0,0.7827569819,457.0,4.9,107.47189331054688,REPUBLICAN,3
29187,15.237934112548828,37.2049674987793,14.27814769744873,0.0,8.3462732919,1852.0,7.0,76.48976135253906,REPUBLICAN,3
29189,6.504749298095703,21.197980880737305,43.64742660522461,-13.0,-1.83570722,32820.0,6.3,122.28496551513672,DEMOCRAT,0
29195,15.987793922424316,37.846622467041016,19.35120010375977,1.0,-5.651573898,479.0,4.5,82.48191833496094,REPUBLICAN,3
29197,12.43333339691162,46.23333358764648,12.600000381469728,0.0,8.4287875513,112.0,5.7,75.26448822021484,REPUBLICAN,3
29199,20.07133674621582,41.504539489746094,14.234760284423828,0.0,-14.02439024,78.0,3.3,81.69237518310547,REPUBLICAN,3
29201,15.035164833068848,41.61946487426758,16.29728126525879,-3.0,-7.445880684,1058.0,5.3,78.29891204833984,REPUBLICAN,3
29203,20.013660430908203,44.91120147705078,14.873634338378906,1.0,-4.280036686,245.0,7.3,63.57646942138672,REPUBLICAN,3
29205,9.295570373535156,43.35512161254883,18.058582305908203,1.0,-15.59486879,136.0,4.5,80.0679702758789,REPUBLICAN,3
29207,19.12666702270508,41.524681091308594,13.280109405517578,0.0,-6.141810633,788.0,6.0,73.83529663085938,REPUBLICAN,3
29209,12.825864791870115,32.94454574584961,18.5594425201416,0.0,12.599563257,1284.0,9.8,87.60261535644531,REPUBLICAN,3
29211,15.703805923461914,50.18340301513672,11.71480941772461,0.0,-25.80749878,121.0,4.3,75.67930603027344,REPUBLICAN,3
29213,11.084781646728516,33.604530334472656,19.907846450805664,-3.0,2.7228676095,3393.0,12.9,85.95032501220703,REPUBLICAN,3
29215,16.37226104736328,38.64900207519531,13.466361045837402,0.0,-3.37890932,519.0,5.8,67.82396697998047,REPUBLICAN,3
29217,11.652186393737791,40.46871566772461,18.872745513916016,-2.0,2.8254780173,411.0,4.4,80.49150085449219,REPUBLICAN,3
29219,11.306777000427246,37.6201171875,19.12119483947754,2.0,22.097564439,1057.0,5.8,111.06928253173828,REPUBLICAN,3
29221,23.05961036682129,37.35934066772461,9.890933990478516,1.0,-8.336185893,728.0,7.2,71.80479431152344,REPUBLICAN,3
29223,23.767051696777344,38.95068359375,9.6117525100708,0.0,-13.99730821,310.0,6.1,61.69411849975586,REPUBLICAN,3
29225,13.900827407836914,37.340816497802734,16.805953979492188,1.0,5.535031928,926.0,5.3,95.5886688232422,REPUBLICAN,3
29227,10.1694917678833,43.59321975708008,20.0,0.0,-8.913097301,49.0,4.2,78.4714584350586,REPUBLICAN,3
29229,19.563446044921875,45.45528411865234,10.205245018005373,-2.0,5.7023796469,518.0,7.0,68.64313507080078,REPUBLICAN,3
29510,12.235032081604004,23.917325973510746,36.33341217041016,-22.0,-12.18553134,12958.0,8.5,80.71285247802734,DEMOCRAT,3
30001,4.856339931488037,28.825733184814453,35.415367126464844,1.0,6.5730188179,203.0,4.0,86.93928527832031,REPUBLICAN,3
30003,10.47230625152588,35.219051361083984,18.076568603515625,0.0,-11.8423025,357.0,7.3,76.3659896850586,DEMOCRAT,3
30005,10.072639465332031,27.38498878479004,22.85714340209961,0.0,-16.49944259,109.0,4.8,77.01579284667969,DEMOCRAT,3
30007,6.833022594451904,32.18283462524414,27.05223846435547,2.0,25.022341376,163.0,6.3,105.8936538696289,REPUBLICAN,3
30009,5.810661315917969,31.059953689575195,30.39517402648925,-1.0,4.4826298095,334.0,6.0,100.5886688232422,REPUBLICAN,3
30011,7.461139678955078,32.74611282348633,20.20725440979004,-1.0,15.310233683,19.0,2.9,85.69207763671875,REPUBLICAN,3
30013,8.225092887878418,32.7811393737793,25.71041488647461,-2.0,-7.224600439,2236.0,5.9,90.36473083496094,REPUBLICAN,3
30015,7.355561256408691,33.901756286621094,28.32781791687012,1.0,-15.12087912,95.0,3.9,83.87541961669922,REPUBLICAN,3
30017,8.013598442077637,28.727537155151367,24.635746002197266,1.0,-14.69948682,300.0,4.8,86.2545394897461,REPUBLICAN,3
30019,4.676539421081543,37.02260208129883,24.006235122680664,0.0,-24.56858731,25.0,2.8,87.3410415649414,REPUBLICAN,3
30021,6.960923671722412,34.15598678588867,22.2116756439209,0.0,-6.592262765,260.0,5.6,99.0025863647461,REPUBLICAN,3
30023,8.94250202178955,38.06703186035156,20.442068099975582,0.0,6.7874541573,256.0,5.1,72.980712890625,DEMOCRAT,3
30025,5.366098403930664,37.51253890991211,19.007020950317383,0.0,-26.74539771,66.0,4.0,114.6782455444336,REPUBLICAN,3
30027,7.300695896148682,28.53131484985352,29.05628204345703,0.0,-3.699192493,266.0,4.6,85.07371520996094,REPUBLICAN,3
30029,5.289644241333008,29.44926643371582,31.0056266784668,6.0,15.421017087,3858.0,7.8,107.13736724853516,REPUBLICAN,3
30031,3.208928108215332,17.82158088684082,50.118125915527344,18.0,18.433016682,3536.0,5.0,128.79226684570312,DEMOCRAT,3
30033,2.72851300239563,44.06548309326172,14.324692726135254,1.0,-1.590457256,20.0,2.7,75.29695129394531,REPUBLICAN,3
30035,10.439695358276367,39.216407775878906,21.395235061645508,1.0,-12.47235416,536.0,9.8,73.02962493896484,DEMOCRAT,3
30037,8.034188270568848,40.68376159667969,22.735042572021484,-2.0,-7.303712721,17.0,4.7,70.69068145751953,REPUBLICAN,3
30039,7.823960781097412,31.45884323120117,28.932355880737305,0.0,7.7037037037,131.0,8.2,86.72093200683594,REPUBLICAN,3
30041,9.341035842895508,30.206600189208984,25.399002075195312,0.0,0.852982392,379.0,5.0,90.625,REPUBLICAN,3
30043,5.729829788208008,26.51927375793457,34.980899810791016,0.0,13.160600452,297.0,5.1,123.89778137207033,REPUBLICAN,3
30045,5.5967631340026855,32.231964111328125,26.567768096923828,1.0,31.368580825,48.0,4.9,86.29296875,REPUBLICAN,3
30047,8.175734519958496,28.532634735107425,29.570362091064453,-4.0,8.4379841129,844.0,6.2,85.62570190429688,REPUBLICAN,3
30049,4.3681488037109375,23.56159210205078,40.1140251159668,-2.0,10.474162284,1813.0,5.0,115.41887664794922,REPUBLICAN,3
30051,29.821531295776367,21.47380447387696,15.198617935180664,-1.0,-31.13822849,27.0,2.8,72.0374526977539,REPUBLICAN,3
30053,10.369384765625,37.33111572265625,19.60066604614257,1.0,15.3857757,819.0,10.1,76.2803955078125,REPUBLICAN,3
30055,7.485760688781738,38.812042236328125,17.24979591369629,1.0,-4.200420042,28.0,2.9,84.8082046508789,REPUBLICAN,3
30057,4.591759204864502,30.773908615112305,31.19963455200196,0.0,11.091652072,232.0,5.1,98.8313980102539,REPUBLICAN,3
30059,4.790419101715088,40.26946258544922,29.26646614074707,0.0,5.3777897284,45.0,4.7,76.76425170898438,REPUBLICAN,3
30061,11.128478050231934,36.98030471801758,16.09878158569336,-1.0,25.275735294,181.0,10.2,76.7328109741211,REPUBLICAN,3
30063,4.358344078063965,21.65746307373047,42.999542236328125,1.0,6.0023505709,4017.0,6.3,100.0541534423828,DEMOCRAT,3
30065,8.472183227539062,42.78452301025391,16.266592025756836,1.0,6.2601187264,143.0,6.1,84.352294921875,REPUBLICAN,3
30067,5.507153511047363,29.91767311096192,31.452322006225582,-2.0,-1.684007939,665.0,7.4,90.37870025634766,REPUBLICAN,3
30069,1.1428571939468384,39.42856979370117,32.57143020629883,0.0,-38.03803804,9.0,3.4,73.50650024414062,REPUBLICAN,3
30071,9.12560749053955,39.4517707824707,17.24496841430664,1.0,-25.45545296,93.0,4.9,83.28500366210938,REPUBLICAN,3
30073,7.016248226165772,33.456424713134766,23.953718185424805,-1.0,-11.62496841,132.0,4.9,84.79248046875,REPUBLICAN,3
30075,5.930807113647461,29.73640823364257,24.3822078704834,2.0,-25.86713698,30.0,3.1,83.57147979736328,REPUBLICAN,3
30077,10.64351749420166,37.83732604980469,20.38120460510254,0.0,-5.201184714,137.0,4.6,86.26851654052734,REPUBLICAN,3
30079,12.039045333862305,30.69414329528809,22.23427391052246,-1.0,2.7945971122,32.0,6.8,81.51026916503906,REPUBLICAN,3
30081,8.379551887512207,30.444015502929688,27.816688537597656,1.0,17.315917767,1191.0,5.8,99.93187713623048,REPUBLICAN,3
30083,7.710940837860107,35.16350555419922,18.920738220214844,-2.0,-8.680395235,382.0,6.4,120.69417572021484,REPUBLICAN,3
30085,12.463138580322266,31.58466529846192,17.398727416992188,1.0,-9.151452,266.0,6.0,67.09230041503906,REPUBLICAN,3
30087,10.001736640930176,30.682409286499023,17.815593719482422,0.0,-15.79796407,212.0,5.7,101.55638885498048,REPUBLICAN,3
30089,11.154664993286133,41.89719009399414,17.863142013549805,1.0,23.455759599,395.0,7.8,78.94249725341797,REPUBLICAN,3
30091,8.11559772491455,32.10609817504883,23.871734619140625,0.0,-20.61239731,85.0,4.8,89.27997589111328,REPUBLICAN,3
30093,7.490100383758545,32.020389556884766,27.230600357055664,-1.0,6.6614982628,1142.0,6.6,86.02745819091797,DEMOCRAT,3
30095,6.049400806427002,35.51249694824219,25.0258846282959,-2.0,17.359477124,270.0,5.1,119.1063461303711,REPUBLICAN,3
30097,5.431192874908447,36.58715438842773,25.357797622680664,0.0,8.8709677419,67.0,3.6,96.52564239501952,REPUBLICAN,3
30099,8.009592056274414,31.798561096191406,24.94004821777344,-1.0,2.446183953,121.0,4.4,95.12646484375,REPUBLICAN,3
30101,11.23814868927002,40.01673126220703,15.225878715515137,1.0,-24.86678508,107.0,5.0,86.37506866455078,REPUBLICAN,3
30103,10.192307472229004,31.538461685180664,25.384614944458008,-1.0,26.296566837,12.0,3.6,90.40316009521484,REPUBLICAN,3
30105,6.1160383224487305,34.47893524169922,21.52623748779297,1.0,-5.134441292,176.0,4.3,90.60404205322266,REPUBLICAN,3
30107,18.17538833618164,34.158416748046875,19.58981704711914,0.0,-29.23433875,55.0,7.3,73.46807098388672,REPUBLICAN,3
30109,11.325611114501951,37.1943359375,23.423423767089844,2.0,-63.03151576,23.0,5.1,89.33936309814453,REPUBLICAN,3
30111,5.871742248535156,30.239471435546875,32.05437469482422,-2.0,5.6079594434,4527.0,5.4,107.31378936767578,REPUBLICAN,3
31001,9.986379623413086,28.100982666015625,24.33116149902344,1.0,-7.220446268,670.0,4.0,87.18913269042969,REPUBLICAN,3
31003,7.0275187492370605,33.818511962890625,18.37616539001465,0.0,-4.918292876,88.0,2.3,80.2196273803711,REPUBLICAN,3
31005,6.29370641708374,25.87412643432617,26.22377586364746,-2.0,6.4864864865,12.0,5.2,73.34017944335938,REPUBLICAN,3
31007,3.0303030014038086,25.56818199157715,23.295454025268555,-1.0,20.408163265,10.0,2.6,86.4370346069336,REPUBLICAN,3
31009,4.986149787902832,31.02493095397949,22.99168968200684,-2.0,-31.74603175,9.0,3.5,71.75067138671875,REPUBLICAN,3
31011,5.077805042266846,37.56483840942383,21.07562065124512,1.0,-8.434774274,73.0,2.5,91.96397399902344,REPUBLICAN,3
31013,9.330820083618164,33.00121307373047,17.126699447631836,-2.0,2.3238520171,257.0,4.8,97.20651245117188,REPUBLICAN,3
31015,3.991741180419922,43.90915298461914,16.655195236206055,-1.0,-12.92323598,30.0,2.8,73.54716491699219,REPUBLICAN,3
31017,4.870419979095459,40.84003448486328,20.68811416625977,1.0,-2.701789936,38.0,2.7,77.17333221435547,REPUBLICAN,3
31019,6.919155120849609,25.587631225585938,34.635501861572266,-2.0,0.929189686,1089.0,4.0,102.32106018066406,REPUBLICAN,3
31021,8.700345039367676,35.729705810546875,21.329879760742188,-1.0,1.235998455,137.0,3.9,86.19686889648438,REPUBLICAN,3
31023,6.9805192947387695,37.55411148071289,21.39249610900879,-1.0,-3.487141167,156.0,3.4,100.03160095214844,REPUBLICAN,3
31025,5.643798351287842,29.852428436279297,27.68953514099121,0.0,0.9153841753,581.0,4.3,115.20777130126952,REPUBLICAN,3
31027,7.508294105529785,35.35882568359375,21.023223876953125,0.0,-7.238208247,122.0,2.7,95.4337158203125,REPUBLICAN,3
31029,11.925233840942385,25.757009506225582,21.00934600830078,0.0,-1.272102786,41.0,1.8,91.0981216430664,REPUBLICAN,3
31031,5.039525508880615,31.54644203186035,22.8754940032959,0.0,-16.41634649,81.0,2.4,80.07109832763672,REPUBLICAN,3
31033,6.448710441589356,27.594480514526367,25.404918670654297,0.0,-41.11697449,186.0,4.4,88.84342193603516,REPUBLICAN,3
31035,8.493475914001465,34.42467498779297,19.92882537841797,-1.0,-1.451027811,104.0,3.2,100.85163879394533,REPUBLICAN,3
31037,30.741573333740234,28.91385841369629,15.400749206542969,1.0,-13.71076808,163.0,2.9,98.70753479003906,REPUBLICAN,3
31039,11.638641357421877,35.064292907714844,23.788328170776367,-1.0,-12.37275744,122.0,2.5,94.01959228515624,REPUBLICAN,3
31041,6.565656661987305,30.037214279174805,23.976608276367188,0.0,-4.628129773,174.0,2.7,80.5877685546875,REPUBLICAN,3
31043,23.464717864990234,35.3134765625,12.996708869934082,0.0,-10.39272509,509.0,4.8,96.39753723144533,REPUBLICAN,3
31045,3.938520669937134,25.686840057373047,36.88760757446289,0.0,-12.95246906,140.0,2.8,73.2769775390625,REPUBLICAN,3
31047,22.042552947998047,31.59410858154297,15.803600311279297,1.0,-15.12494983,456.0,3.4,89.80723571777344,REPUBLICAN,3
31049,10.7908353805542,33.62897109985352,15.890613555908203,0.0,-13.83125864,29.0,3.0,77.09432983398438,REPUBLICAN,3
31051,12.076544761657717,35.32453918457031,21.179208755493164,0.0,-14.99647142,95.0,3.2,90.57354736328124,REPUBLICAN,3
31053,11.101160049438477,35.176063537597656,18.95379638671875,0.0,-5.839814436,709.0,3.5,96.14946746826172,REPUBLICAN,3
31055,9.44748592376709,21.36626243591309,39.70989990234375,-23.0,1.2639335934,15294.0,5.1,106.2790298461914,DEMOCRAT,3
31057,16.884113311767578,24.25172615051269,23.2540283203125,0.0,-36.4477871,25.0,2.2,71.80596923828125,REPUBLICAN,3
31059,7.8947367668151855,33.47270202636719,21.446138381958008,1.0,-13.27634809,87.0,2.8,95.49691772460938,REPUBLICAN,3
31061,7.534552097320557,35.309852600097656,17.298261642456055,1.0,-14.35246996,51.0,3.5,78.46263122558594,REPUBLICAN,3
31063,4.0726470947265625,29.168960571289062,21.51898765563965,1.0,6.5046872011,45.0,2.9,88.02654266357422,REPUBLICAN,3
31065,11.25,33.03571319580078,17.380952835083008,1.0,-5.758771462,72.0,2.8,80.11534118652344,REPUBLICAN,3
31067,10.011833190917969,35.67578125,20.78622055053711,-2.0,2.185639881,434.0,4.0,89.77247619628906,REPUBLICAN,3
31069,5.898681640625,31.85288047790528,22.4843864440918,0.0,-28.97773008,37.0,3.5,65.03080749511719,REPUBLICAN,3
31071,3.675970077514648,31.31381797790528,25.4594955444336,1.0,2.5361399949,23.0,2.0,83.27855682373047,REPUBLICAN,3
31073,7.043147087097168,27.538070678710938,29.50507545471192,0.0,-4.014049172,28.0,2.6,102.49644470214844,REPUBLICAN,3
31075,3.0042917728424072,35.836910247802734,26.824033737182617,1.0,-64.0625,8.0,2.0,96.0230712890625,REPUBLICAN,3
31077,6.08433723449707,34.27710723876953,16.325302124023438,0.0,-2.122691573,36.0,2.9,76.12261199951172,REPUBLICAN,3
31079,15.373456954956056,31.278789520263672,21.50909805297852,1.0,-5.936121462,1851.0,5.8,90.64781188964844,REPUBLICAN,3
31081,4.921664714813232,29.97309684753418,24.97230529785156,-2.0,4.7352561343,175.0,3.7,107.8148193359375,REPUBLICAN,3
31083,6.972789287567139,27.16836738586425,22.40646171569824,-1.0,0.8867868756,50.0,2.9,84.3134765625,REPUBLICAN,3
31085,9.770992279052734,26.25954246520996,18.32061004638672,1.0,-11.96302338,14.0,2.2,73.31173706054688,REPUBLICAN,3
31087,7.852882862091064,33.5487060546875,17.594432830810547,0.0,-7.909401402,45.0,3.5,78.13398742675781,REPUBLICAN,3
31089,6.498503684997559,33.034061431884766,22.359983444213867,1.0,-9.992579767,140.0,2.4,86.07047271728516,REPUBLICAN,3
31091,6.457925796508789,35.22504806518555,26.41878700256348,0.0,10.309278351,11.0,2.7,79.14836120605469,REPUBLICAN,3
31093,5.106382846832275,36.237403869628906,21.11982154846192,0.0,-3.87536816,147.0,4.4,89.87359619140625,REPUBLICAN,3
31095,8.873785972595215,37.26213455200195,17.84465980529785,1.0,-6.221719457,115.0,2.7,89.65081024169922,REPUBLICAN,3
31097,13.67249584197998,42.79279327392578,17.461578369140625,0.0,-5.497741999,81.0,3.9,86.21741485595703,REPUBLICAN,3
31099,3.575469493865967,29.16949462890625,26.68024444580078,-1.0,-9.360135031,121.0,3.2,101.85021209716795,REPUBLICAN,3
31101,8.451883316040039,31.71548080444336,20.485355377197266,-1.0,3.616636528,147.0,3.2,81.33670043945312,REPUBLICAN,3
31103,4.930966377258301,32.14990234375,25.04930877685547,0.0,2.4813895782,12.0,2.0,72.69710540771484,REPUBLICAN,3
31105,11.277631759643556,36.26826477050781,16.14837074279785,0.0,17.475728155,70.0,3.5,82.6102066040039,REPUBLICAN,3
31107,7.863628387451172,33.83587646484375,21.637826919555664,-1.0,-8.723188146,138.0,3.0,84.80960845947266,REPUBLICAN,3
31109,6.323235511779785,21.53462791442871,39.5184211730957,-10.0,2.6273683681,7499.0,4.2,96.98688507080078,DEMOCRAT,3
31111,6.470008850097656,28.4893741607666,23.246082305908203,1.0,-8.649481887,722.0,3.9,96.26165008544922,REPUBLICAN,3
31113,5.996758460998535,30.14586639404297,19.61102104187012,-1.0,-5.322687957,12.0,2.5,83.91214752197266,REPUBLICAN,3
31115,1.948051929473877,29.43722915649414,25.32467460632324,1.0,68.696330991,12.0,2.9,81.46468353271484,REPUBLICAN,3
31117,10.83591365814209,23.83901023864746,21.98142433166504,1.0,4.0650406504,12.0,2.7,82.213623046875,REPUBLICAN,3
31119,9.578460693359377,30.4197940826416,22.997032165527344,2.0,-6.259959026,767.0,3.9,92.07615661621094,REPUBLICAN,3
31121,5.758401393890381,35.313350677490234,17.801998138427734,-2.0,2.4535123967,159.0,4.0,84.39089965820312,REPUBLICAN,3
31123,12.514863014221191,32.25326919555664,19.53032112121582,1.0,-7.728638901,93.0,3.6,78.97298431396484,REPUBLICAN,3
31125,6.8487725257873535,37.68804550170898,18.28978538513184,0.0,1.1387900356,63.0,3.2,88.24932861328125,REPUBLICAN,3
31127,8.193506240844727,29.875789642333984,27.80562210083008,0.0,-2.728121186,128.0,3.6,87.44351196289062,REPUBLICAN,3
31129,8.075545310974121,34.02800369262695,20.93780517578125,1.0,-10.05385996,66.0,2.7,76.82730102539062,REPUBLICAN,3
31131,7.227805137634277,35.31851959228516,23.43505096435547,-1.0,-0.500078137,297.0,3.5,104.7448272705078,REPUBLICAN,3
31133,12.357216835021973,40.6022834777832,17.082035064697266,-1.0,-4.201680672,41.0,2.8,74.27082061767578,REPUBLICAN,3
31135,11.970074653625488,25.78553581237793,28.07979965209961,1.0,-6.559640946,33.0,1.8,100.2417449951172,REPUBLICAN,3
31137,6.702754497528076,29.88377571105957,23.483522415161133,0.0,0.44345898,148.0,3.0,97.04534912109376,REPUBLICAN,3
31139,4.5848822593688965,33.2507209777832,23.172243118286133,1.0,-2.518715455,136.0,3.3,106.59661865234376,REPUBLICAN,3
31141,11.074873924255373,29.77491950988769,21.76389503479004,-1.0,0.11983762,651.0,3.7,99.23210906982422,REPUBLICAN,3
31143,8.603628158569336,31.03353500366211,21.825178146362305,1.0,-4.974648426,88.0,3.0,105.01184844970705,REPUBLICAN,3
31145,7.45923900604248,32.60869598388672,19.08967399597168,-1.0,0.7466517336,191.0,3.3,79.4122314453125,REPUBLICAN,3
31147,7.756232738494873,36.21883773803711,19.027008056640625,0.0,-5.69512118,135.0,3.2,79.3284912109375,REPUBLICAN,3
31149,3.339882135391236,33.98821258544922,23.182710647583008,-1.0,5.9084194978,18.0,2.1,85.17143249511719,REPUBLICAN,3
31151,16.516347885131836,33.291996002197266,17.767757415771484,2.0,-12.11484594,263.0,3.6,94.70216369628906,REPUBLICAN,3
31153,4.514514923095703,21.7185001373291,39.77742385864258,-1.0,9.2334710632,3943.0,4.1,132.74766540527344,REPUBLICAN,3
31155,6.79067850112915,30.986791610717773,25.440841674804688,-2.0,12.181461775,409.0,3.7,112.31790161132812,REPUBLICAN,3
31157,12.0057954788208,28.739391326904297,22.8896713256836,1.0,-10.45525069,758.0,4.2,79.4169692993164,REPUBLICAN,3
31159,6.004236221313477,28.612211227416992,28.88847923278809,0.0,-1.21538328,363.0,4.1,114.22183227539062,REPUBLICAN,3
31161,9.445640563964844,32.83100128173828,22.793325424194336,1.0,11.883085769,65.0,2.4,72.93253326416016,REPUBLICAN,3
31163,7.03019380569458,36.23253631591797,20.18927383422852,0.0,-13.89578164,53.0,3.2,77.002685546875,REPUBLICAN,3
31165,6.810035705566406,29.39068031311035,30.585424423217773,-1.0,-23.80952381,17.0,2.3,75.81450653076172,REPUBLICAN,3
31167,6.349987506866455,31.602264404296875,17.843957901000977,1.0,-13.62489487,119.0,3.4,98.03286743164062,REPUBLICAN,3
31169,7.647222995758057,35.61261367797852,18.81105232238769,0.0,-1.991635132,76.0,2.7,82.85511016845703,REPUBLICAN,3
31171,6.131078243255615,22.83298110961914,24.735729217529297,-1.0,4.1782729805,17.0,4.0,81.21504211425781,REPUBLICAN,3
31173,10.91285228729248,32.867855072021484,16.369277954101562,0.0,-16.41605739,161.0,5.2,77.2491683959961,REPUBLICAN,3
31175,7.718008518218994,34.17975234985352,24.22318649291992,0.0,-9.33572711,60.0,2.8,75.81134796142578,REPUBLICAN,3
31177,4.439455509185791,31.61935043334961,29.9029541015625,-2.0,4.0148986601,407.0,3.7,118.81340026855467,REPUBLICAN,3
31179,3.990258455276489,27.53840446472168,32.35293960571289,-1.0,4.3843233706,156.0,2.8,91.09654235839844,REPUBLICAN,3
31181,6.188925266265869,35.464168548583984,23.04560279846192,1.0,-11.39438826,62.0,3.8,78.2398452758789,REPUBLICAN,3
31183,4.448105335235596,32.45469665527344,19.43986892700196,-1.0,-25.23659306,10.0,1.8,79.3284912109375,REPUBLICAN,3
31185,6.444683074951172,27.873254776000977,28.41031074523925,-1.0,-7.510846976,244.0,3.4,94.40512084960938,REPUBLICAN,3
32001,8.383874893188477,31.573314666748047,18.79533767700196,0.0,13.599109582,623.0,5.6,89.04185485839844,REPUBLICAN,3
32003,13.915782928466797,28.48576164245605,24.45892333984375,188.0,13.925743908,165513.0,14.7,98.202880859375,DEMOCRAT,1
32005,6.7958807945251465,24.377290725708008,29.431745529174805,3.0,13.861223484,1934.0,8.6,120.59176635742188,REPUBLICAN,3
32007,13.65964698791504,32.75918960571289,16.628223419189453,0.0,-3.133397267,1527.0,5.7,131.64158630371094,REPUBLICAN,3
32009,11.70610237121582,40.59775924682617,16.064756393432617,1.0,54.117647059,21.0,5.2,80.09577941894531,REPUBLICAN,3
32011,5.4234771728515625,47.39970397949219,8.766716003417969,0.0,14.402781227,36.0,3.5,113.07611846923828,REPUBLICAN,3
32013,17.572431564331055,30.825984954833984,16.771638870239258,0.0,-3.332440715,395.0,4.9,115.54972839355467,REPUBLICAN,3
32015,11.702402114868164,38.00051498413086,12.399896621704102,1.0,-9.928693925,150.0,4.8,128.40457153320312,REPUBLICAN,3
32017,13.81632137298584,34.25801086425781,19.60678672790528,2.0,-9.404990403,103.0,5.1,92.90953063964844,REPUBLICAN,3
32019,13.149479866027832,32.8276481628418,14.44140338897705,7.0,29.032058805,1968.0,8.5,93.89580535888672,REPUBLICAN,3
32021,11.001541137695312,35.7473030090332,14.946070671081545,-1.0,1.1050944856,117.0,5.6,69.1834716796875,REPUBLICAN,3
32023,13.889458656311035,38.94730758666992,10.743680953979492,9.0,36.724857975,1707.0,9.7,76.64221954345703,REPUBLICAN,3
32027,19.09528350830078,37.18960571289063,11.14533233642578,1.0,4.3251304996,123.0,4.9,92.56179809570312,REPUBLICAN,3
32029,6.361828804016113,27.766733169555664,31.41153144836425,1.0,37.265547878,171.0,8.3,139.09559631347656,REPUBLICAN,3
32031,11.361948013305664,23.532257080078125,30.83501243591309,44.0,12.59572613,19734.0,7.8,113.3795928955078,DEMOCRAT,0
32033,11.937128067016602,41.53214263916016,13.154913902282717,-1.0,3.4518828452,192.0,4.2,94.9706039428711,REPUBLICAN,3
32510,13.022582054138184,25.951072692871094,22.17221069335937,1.0,13.53516082,2143.0,8.2,91.87266540527344,REPUBLICAN,3
33001,6.813849449157715,29.478654861450195,32.55530548095703,-5.0,7.5133934405,2157.0,6.9,87.50302124023438,REPUBLICAN,3
